datetime,o,h,l,c,v,oi
2024-10-17 09:15:00,25339.95,25372.0,25339.95,25365.95,1350,508750
2024-10-17 09:16:00,25360.0,25360.0,25340.0,25342.9,1675,508750
2024-10-17 09:17:00,25342.0,25342.0,25330.5,25338.85,350,508750
2024-10-17 09:18:00,25338.85,25340.25,25335.0,25335.0,300,509075
2024-10-17 09:19:00,25335.0,25338.0,25325.0,25325.05,725,509075
2024-10-17 09:20:00,25325.05,25325.05,25311.8,25311.8,1200,509075
2024-10-17 09:21:00,25316.65,25316.65,25303.55,25303.55,400,508825
2024-10-17 09:22:00,25303.55,25308.2,25301.65,25305.55,200,508825
2024-10-17 09:23:00,25305.55,25325.0,25305.55,25314.2,350,508825
2024-10-17 09:24:00,25314.2,25314.6,25307.6,25307.6,250,509125
2024-10-17 09:25:00,25307.6,25310.0,25300.25,25301.45,825,509125
2024-10-17 09:26:00,25301.45,25309.1,25300.0,25300.0,200,509125
2024-10-17 09:27:00,25300.0,25300.0,25286.35,25286.35,1200,509850
2024-10-17 09:28:00,25286.35,25291.7,25286.0,25286.0,425,509850
2024-10-17 09:29:00,25286.0,25300.0,25286.0,25300.0,100,509850
2024-10-17 09:30:00,25300.0,25302.75,25289.0,25295.35,375,510500
2024-10-17 09:31:00,25295.35,25295.35,25290.35,25295.25,200,510500
2024-10-17 09:32:00,25295.25,25312.9,25295.25,25312.9,300,510500
2024-10-17 09:33:00,25312.9,25312.9,25304.0,25304.0,150,510500
2024-10-17 09:34:00,25304.0,25304.0,25263.05,25263.75,1375,510500
2024-10-17 09:35:00,25263.75,25275.0,25250.0,25250.3,2550,510500
2024-10-17 09:36:00,25250.3,25255.95,25250.3,25252.95,1300,511275
2024-10-17 09:37:00,25252.95,25257.25,25241.0,25246.85,4300,511275
2024-10-17 09:38:00,25240.0,25246.85,25222.6,25222.6,3075,511275
2024-10-17 09:39:00,25224.25,25226.45,25213.3,25215.15,2450,513300
2024-10-17 09:40:00,25215.15,25221.7,25201.0,25209.0,2225,513300
2024-10-17 09:41:00,25209.0,25223.95,25200.0,25216.05,2200,513300
2024-10-17 09:42:00,25216.05,25225.0,25216.05,25222.25,1600,513900
2024-10-17 09:43:00,25222.25,25222.4,25200.0,25210.55,2125,513900
2024-10-17 09:44:00,25205.5,25213.0,25205.4,25211.8,750,513900
2024-10-17 09:45:00,25211.8,25211.8,25183.4,25183.4,2825,515575
