datetime,o,h,l,c,v,oi
2025-01-16 09:15:00,23653.3,23672.9,23650.0,23656.0,4950,421500
2025-01-16 09:16:00,23656.0,23675.0,23656.0,23663.15,3975,421500
2025-01-16 09:17:00,23665.5,23673.9,23664.0,23670.0,1950,421500
2025-01-16 09:18:00,23670.0,23670.0,23664.4,23664.4,750,421425
2025-01-16 09:19:00,23664.4,23670.0,23664.0,23665.05,525,421425
2025-01-16 09:20:00,23665.05,23670.0,23665.05,23666.0,450,421425
2025-01-16 09:21:00,23661.05,23666.0,23660.85,23666.0,1800,421425
2025-01-16 09:22:00,23669.9,23674.25,23665.85,23672.9,5025,421725
2025-01-16 09:23:00,23672.9,23672.9,23669.3,23670.0,2550,421725
2025-01-16 09:24:00,23670.0,23670.0,23666.0,23669.4,150,421725
2025-01-16 09:25:00,23660.8,23662.8,23660.8,23662.35,375,424125
2025-01-16 09:26:00,23665.0,23674.95,23665.0,23672.75,3075,424125
2025-01-16 09:27:00,23672.75,23674.0,23667.25,23674.0,150,424125
2025-01-16 09:28:00,23674.0,23674.0,23671.4,23671.4,225,424950
2025-01-16 09:29:00,23671.4,23671.4,23671.4,23671.4,75,424950
2025-01-16 09:30:00,23672.0,23677.15,23672.0,23677.15,975,425700
2025-01-16 09:31:00,23677.15,23677.15,23672.85,23672.85,75,425700
2025-01-16 09:32:00,23672.85,23689.4,23672.85,23688.2,975,425700
2025-01-16 09:33:00,23685.4,23690.0,23685.4,23689.0,750,425700
2025-01-16 09:34:00,23689.0,23689.0,23682.6,23682.95,1050,425700
2025-01-16 09:35:00,23682.95,23685.0,23682.95,23682.95,150,425700
2025-01-16 09:36:00,23682.95,23682.95,23682.95,23682.95,0,425700
2025-01-16 09:37:00,23682.95,23682.95,23679.4,23679.4,525,425775
2025-01-16 09:38:00,23679.4,23679.4,23679.4,23679.4,0,425775
2025-01-16 09:39:00,23679.4,23679.4,23670.1,23670.1,75,425925
2025-01-16 09:40:00,23670.1,23676.95,23670.05,23670.05,225,425925
2025-01-16 09:41:00,23670.05,23670.05,23661.35,23664.3,150,425925
2025-01-16 09:42:00,23663.25,23664.3,23663.25,23664.0,225,425925
2025-01-16 09:43:00,23664.0,23667.3,23660.35,23660.35,1500,425925
2025-01-16 09:44:00,23660.35,23670.1,23660.05,23669.5,300,425925
2025-01-16 09:45:00,23669.5,23669.5,23659.25,23659.25,450,425100
2025-01-16 09:46:00,23659.25,23660.0,23655.4,23660.0,225,425100
2025-01-16 09:47:00,23660.0,23660.0,23655.15,23655.15,225,425100
2025-01-16 09:48:00,23660.0,23660.0,23652.0,23652.0,525,425025
2025-01-16 09:49:00,23652.0,23652.0,23652.0,23652.0,75,425025
2025-01-16 09:50:00,23652.0,23654.2,23652.0,23654.2,150,425025
2025-01-16 09:51:00,23654.2,23654.2,23654.2,23654.2,75,425025
2025-01-16 09:52:00,23654.2,23654.2,23654.2,23654.2,0,425025
2025-01-16 09:53:00,23654.2,23654.2,23650.0,23650.0,825,424950
2025-01-16 09:54:00,23650.0,23650.0,23645.2,23645.2,75,424950
2025-01-16 09:55:00,23648.0,23648.0,23636.05,23636.05,600,424800
2025-01-16 09:56:00,23635.15,23648.0,23635.15,23646.75,375,424800
2025-01-16 09:57:00,23646.75,23646.75,23641.55,23641.55,450,424650
2025-01-16 09:58:00,23641.55,23650.0,23641.55,23650.0,300,424650
2025-01-16 09:59:00,23650.0,23658.55,23650.0,23656.95,150,424650
2025-01-16 10:00:00,23656.95,23660.0,23656.95,23660.0,225,424725
2025-01-16 10:01:00,23660.0,23660.0,23659.25,23659.25,525,424725
2025-01-16 10:02:00,23659.25,23659.25,23659.25,23659.25,0,424725
2025-01-16 10:03:00,23659.25,23659.25,23644.8,23644.8,525,424725
2025-01-16 10:04:00,23644.8,23644.8,23640.05,23640.05,375,425025
2025-01-16 10:05:00,23640.05,23640.85,23640.05,23640.85,75,425025
2025-01-16 10:06:00,23640.85,23653.0,23640.85,23653.0,225,424800
2025-01-16 10:07:00,23653.0,23653.0,23653.0,23653.0,0,424800
2025-01-16 10:08:00,23653.0,23653.0,23653.0,23653.0,0,424800
2025-01-16 10:09:00,23653.0,23653.0,23651.0,23651.0,75,424800
2025-01-16 10:10:00,23650.85,23651.0,23650.0,23650.0,300,424800
2025-01-16 10:11:00,23648.0,23648.0,23648.0,23648.0,75,424800
2025-01-16 10:12:00,23648.0,23648.0,23642.85,23642.85,225,424875
2025-01-16 10:13:00,23642.85,23648.0,23642.85,23648.0,75,424875
2025-01-16 10:14:00,23648.0,23648.0,23641.0,23641.0,75,424875
2025-01-16 10:15:00,23641.0,23658.0,23641.0,23658.0,300,424875
2025-01-16 10:16:00,23658.0,23658.0,23658.0,23658.0,0,424875
2025-01-16 10:17:00,23658.0,23658.0,23649.2,23649.2,75,425250
2025-01-16 10:18:00,23649.2,23658.0,23649.2,23657.0,150,425250
2025-01-16 10:19:00,23657.0,23661.95,23657.0,23661.95,75,425325
2025-01-16 10:20:00,23661.95,23662.0,23661.95,23662.0,225,425325
2025-01-16 10:21:00,23662.0,23662.0,23660.0,23660.0,225,425325
2025-01-16 10:22:00,23660.0,23662.15,23655.55,23655.55,225,425700
2025-01-16 10:23:00,23655.55,23655.55,23655.55,23655.55,0,425700
