datetime,o,h,l,c,v,oi
2024-09-23 09:15:00,53900.05,53900.05,53661.0,53739.65,41595,1772070
2024-09-23 09:16:00,53750.0,53830.0,53750.0,53827.85,34905,1772070
2024-09-23 09:17:00,53826.3,53885.75,53816.0,53841.7,27690,1772070
2024-09-23 09:18:00,53842.3,53860.65,53830.0,53836.05,19305,1767765
2024-09-23 09:19:00,53840.0,53850.2,53838.0,53845.0,14490,1767765
2024-09-23 09:20:00,53848.0,53853.0,53766.6,53853.0,14955,1767765
2024-09-23 09:21:00,53872.0,53880.0,53833.1,53840.05,10125,1762515
2024-09-23 09:22:00,53837.1,53859.95,53807.0,53851.6,8175,1762515
2024-09-23 09:23:00,53840.0,53883.0,53836.75,53876.4,7965,1762515
2024-09-23 09:24:00,53875.0,53889.95,53825.0,53833.45,8940,1769070
2024-09-23 09:25:00,53830.0,53835.95,53806.9,53823.45,5670,1769070
2024-09-23 09:26:00,53823.45,53875.0,53812.85,53850.7,7425,1769070
2024-09-23 09:27:00,53854.35,53860.0,53843.0,53853.45,4530,1768380
2024-09-23 09:28:00,53850.0,53860.0,53821.8,53830.0,8325,1768380
2024-09-23 09:29:00,53828.55,53860.0,53820.2,53854.5,4440,1768380
2024-09-23 09:30:00,53853.15,53877.6,53842.35,53877.6,8865,1767045
2024-09-23 09:31:00,53863.8,53949.0,53863.8,53949.0,23235,1767045
2024-09-23 09:32:00,53943.0,53955.0,53920.1,53938.65,11955,1767045
2024-09-23 09:33:00,53935.6,53944.5,53923.35,53929.1,11835,1771590
2024-09-23 09:34:00,53926.65,53959.9,53916.2,53924.75,14475,1771590
2024-09-23 09:35:00,53921.55,53926.6,53839.05,53848.35,13440,1771590
2024-09-23 09:36:00,53849.3,53880.65,53849.3,53865.05,11595,1780770
2024-09-23 09:37:00,53865.7,53879.0,53825.0,53871.2,7095,1780770
2024-09-23 09:38:00,53871.2,53919.95,53871.2,53916.05,6030,1780770
2024-09-23 09:39:00,53900.6,53934.3,53880.35,53888.95,3570,1781190
2024-09-23 09:40:00,53889.0,53889.0,53865.7,53873.55,4095,1781190
2024-09-23 09:41:00,53873.55,53874.95,53852.35,53852.35,1830,1781190
2024-09-23 09:42:00,53854.6,53862.8,53831.0,53847.95,3165,1782555
2024-09-23 09:43:00,53860.75,53891.45,53846.6,53872.95,3600,1782555
2024-09-23 09:44:00,53882.25,53895.2,53848.15,53848.15,3315,1782555
2024-09-23 09:45:00,53858.9,53874.2,53852.85,53872.0,2235,1784895
