t,o,h,l,c,v,oi,series,data_source
2024-05-27 11:20:00,49425.0,49437.55,49388.75,49396.05,12180.0,2096460.0,I,
2024-05-27 11:25:00,49393.1,49415.0,49390.0,49413.0,19800.0,2094390.0,I,
2024-05-27 11:30:00,49413.0,49439.75,49406.85,49422.8,10485.0,2090520.0,I,
2024-05-27 11:35:00,49423.95,49436.15,49398.65,49435.0,16740.0,2082690.0,I,
2024-05-27 11:40:00,49435.0,49476.0,49423.05,49465.7,36705.0,2074560.0,I,
2024-05-27 11:45:00,49470.0,49480.0,49454.1,49478.95,17400.0,2069505.0,I,
2024-05-27 11:50:00,49474.0,49524.95,49451.0,49522.15,29775.0,2057325.0,I,
2024-05-27 11:55:00,49534.95,49673.95,49527.95,49661.7,103320.0,2036520.0,I,
2024-05-27 12:00:00,49663.85,49703.6,49639.4,49666.7,78390.0,2023980.0,I,
2024-05-27 12:05:00,49666.45,49670.0,49620.95,49636.9,22680.0,2016795.0,I,
2024-05-27 12:10:00,49636.9,49688.5,49635.15,49688.5,35235.0,2005920.0,I,
2024-05-27 12:15:00,49688.5,49716.6,49669.0,49705.0,31290.0,1998870.0,I,
2024-05-27 12:20:00,49702.9,49797.4,49699.0,49788.1,36990.0,1997655.0,I,
2024-05-27 12:25:00,49794.45,49840.0,49759.8,49786.15,52455.0,1986675.0,I,
2024-05-27 12:30:00,49792.6,49827.9,49785.25,49806.45,33405.0,1988115.0,I,
2024-05-27 12:35:00,49812.3,49815.0,49782.95,49808.35,24075.0,1989945.0,I,
2024-05-27 12:40:00,49809.55,49815.0,49760.05,49767.3,26250.0,1994415.0,I,
2024-05-27 12:45:00,49770.05,49796.75,49725.0,49771.55,22110.0,1993725.0,I,
2024-05-27 12:50:00,49771.3,49782.2,49730.0,49739.55,16860.0,1994925.0,I,
2024-05-27 12:55:00,49739.55,49739.55,49654.15,49683.15,28170.0,1997655.0,I,
2024-05-27 13:00:00,49680.9,49724.45,49668.15,49705.55,21600.0,1993605.0,I,
2024-05-27 13:05:00,49705.55,49746.85,49686.6,49724.7,11415.0,1990560.0,I,
2024-05-27 13:10:00,49724.7,49729.35,49687.5,49700.05,10125.0,1992240.0,I,
2024-05-27 13:15:00,49700.05,49750.0,49700.0,49750.0,7620.0,1975170.0,I,
2024-05-27 13:20:00,49749.95,49775.0,49742.55,49757.25,12795.0,1977300.0,I,
2024-05-27 13:25:00,49765.05,49770.35,49732.0,49746.7,13740.0,1981605.0,I,
2024-05-27 13:30:00,49757.4,49775.0,49747.05,49749.6,11925.0,1978050.0,I,
2024-05-27 13:35:00,49746.9,49763.9,49725.0,49758.2,6990.0,1977270.0,I,
2024-05-27 13:40:00,49758.2,49760.95,49680.05,49728.15,25695.0,1961565.0,I,
2024-05-27 13:45:00,49724.0,49742.15,49690.0,49722.3,8370.0,1958805.0,I,
2024-05-27 13:50:00,49717.85,49720.0,49622.0,49684.55,14715.0,1958910.0,I,
2024-05-27 13:55:00,49675.55,49729.0,49660.05,49724.65,12090.0,1943775.0,I,
2024-05-27 14:00:00,49724.65,49772.95,49724.65,49752.3,12435.0,1944480.0,I,
2024-05-27 14:05:00,49753.55,49784.8,49734.65,49752.75,10545.0,1946220.0,I,
2024-05-27 14:10:00,49752.75,49765.35,49701.35,49750.5,11070.0,1943280.0,I,
2024-05-27 14:15:00,49754.8,49763.55,49738.35,49750.0,8385.0,1943115.0,I,
2024-05-27 14:20:00,49750.0,49790.0,49728.5,49732.85,13905.0,1940820.0,I,
2024-05-27 14:25:00,49734.1,49777.3,49732.0,49765.0,7350.0,1942590.0,I,
2024-05-27 14:30:00,49760.15,49772.95,49732.0,49764.0,7920.0,1942470.0,I,
2024-05-27 14:35:00,49764.0,49764.0,49700.0,49727.15,14190.0,1941555.0,I,
2024-05-27 14:40:00,49726.25,49734.75,49656.05,49656.05,17100.0,1940505.0,I,
2024-05-27 14:45:00,49650.5,49677.7,49519.0,49519.0,89025.0,1924440.0,I,
2024-05-27 14:50:00,49506.0,49549.65,49337.6,49373.5,154665.0,1913730.0,I,
2024-05-27 14:55:00,49382.0,49424.9,49316.15,49321.6,95190.0,1933620.0,I,
2024-05-27 15:00:00,49310.0,49507.3,49050.0,49344.0,217260.0,1901130.0,I,
2024-05-27 15:05:00,49368.1,49390.55,49275.05,49321.3,48630.0,1897800.0,I,
2024-05-27 15:10:00,49332.85,49373.7,49285.25,49348.9,41535.0,1897230.0,I,
2024-05-27 15:15:00,49347.6,49349.25,49260.0,49301.65,58635.0,1925625.0,I,
2024-05-27 15:20:00,49296.55,49386.95,49296.55,49362.5,37410.0,1923630.0,I,
2024-05-27 15:25:00,49359.8,49373.8,49328.45,49335.0,59205.0,1939080.0,I,
2024-05-28 09:15:00,49400.0,49460.0,49312.6,49460.0,62745.0,1729770.0,I,
2024-05-28 09:20:00,49455.5,49537.4,49445.6,49489.05,51030.0,1727415.0,I,
2024-05-28 09:25:00,49485.0,49525.0,49460.15,49517.2,32250.0,1725600.0,I,
2024-05-28 09:30:00,49519.4,49521.8,49356.95,49365.55,52170.0,1726725.0,I,
2024-05-28 09:35:00,49363.75,49411.85,49300.5,49372.3,66615.0,1768050.0,I,
2024-05-28 09:40:00,49374.95,49399.15,49330.1,49362.9,39675.0,1777800.0,I,
2024-05-28 09:45:00,49357.95,49399.0,49327.55,49360.0,29445.0,1798380.0,I,
2024-05-28 09:50:00,49357.75,49363.25,49265.1,49275.0,51075.0,1815105.0,I,
2024-05-28 09:55:00,49266.65,49307.0,49225.95,49291.15,53475.0,1823100.0,I,
2024-05-28 10:00:00,49289.7,49392.45,49247.85,49291.9,55935.0,1827585.0,I,
2024-05-28 10:05:00,49290.0,49299.9,49255.7,49270.65,26130.0,1835370.0,I,
2024-05-28 10:10:00,49270.65,49325.0,49255.3,49312.7,16920.0,1838835.0,I,
2024-05-28 10:15:00,49315.0,49339.7,49298.75,49325.35,15675.0,1843785.0,I,
2024-05-28 10:20:00,49324.5,49417.0,49324.5,49387.0,27750.0,1844190.0,I,
2024-05-28 10:25:00,49386.45,49418.4,49371.2,49386.45,25740.0,1852320.0,I,
2024-05-28 10:30:00,49391.0,49395.0,49332.9,49343.25,15105.0,1858080.0,I,
2024-05-28 10:35:00,49345.25,49380.0,49315.25,49352.05,10605.0,1862475.0,I,
2024-05-28 10:40:00,49352.05,49358.25,49307.15,49333.65,11475.0,1863585.0,I,
2024-05-28 10:45:00,49325.95,49337.75,49291.0,49330.6,14970.0,1863915.0,I,
2024-05-28 10:50:00,49327.05,49348.95,49311.65,49348.95,10575.0,1866105.0,I,
2024-05-28 10:55:00,49349.95,49375.9,49326.95,49350.0,15600.0,1866825.0,I,
2024-05-28 11:00:00,49350.0,49363.8,49322.05,49329.5,8535.0,1867230.0,I,
2024-05-28 11:05:00,49324.9,49338.0,49278.15,49307.9,20280.0,1837830.0,I,
2024-05-28 11:10:00,49305.9,49322.65,49280.0,49319.8,11430.0,1837155.0,I,
2024-05-28 11:15:00,49319.5,49338.65,49299.9,49301.05,18870.0,1847115.0,I,
2024-05-28 11:20:00,49301.05,49318.15,49255.95,49270.3,16380.0,1852125.0,I,
2024-05-28 11:25:00,49275.2,49295.1,49218.0,49225.35,19320.0,1850805.0,I,
2024-05-28 11:30:00,49220.4,49240.0,49164.0,49199.5,38925.0,1855290.0,I,
2024-05-28 11:35:00,49199.45,49250.75,49188.35,49226.8,21195.0,1853760.0,I,
2024-05-28 11:40:00,49226.8,49280.0,49226.05,49263.45,21690.0,1851630.0,I,
2024-05-28 11:45:00,49261.5,49305.55,49247.9,49258.4,13725.0,1837845.0,I,
2024-05-28 11:50:00,49250.25,49271.8,49237.25,49241.15,11040.0,1839480.0,I,
2024-05-28 11:55:00,49241.15,49253.25,49214.65,49214.65,21270.0,1853475.0,I,
2024-05-28 12:00:00,49214.65,49267.4,49207.7,49218.15,24225.0,1849185.0,I,
2024-05-28 12:05:00,49225.0,49258.85,49215.55,49249.15,10710.0,1849950.0,I,
2024-05-28 12:10:00,49249.15,49255.0,49194.0,49194.2,18210.0,1854795.0,I,
2024-05-28 12:15:00,49194.2,49220.7,49150.0,49178.1,62445.0,1826895.0,I,
2024-05-28 12:20:00,49182.15,49201.4,49149.95,49194.45,25470.0,1806060.0,I,
2024-05-28 12:25:00,49194.45,49231.3,49175.0,49175.0,14520.0,1806390.0,I,
2024-05-28 12:30:00,49177.05,49191.65,49144.05,49145.55,19560.0,1815570.0,I,
2024-05-28 12:35:00,49148.3,49158.35,49106.3,49129.2,35790.0,1809765.0,I,
2024-05-28 12:40:00,49129.2,49199.9,49125.0,49168.85,18420.0,1807590.0,I,
2024-05-28 12:45:00,49169.9,49194.95,49160.65,49169.35,8775.0,1785525.0,I,
2024-05-28 12:50:00,49169.35,49328.3,49161.8,49304.0,45000.0,1788705.0,I,
2024-05-28 12:55:00,49304.0,49376.45,49289.9,49297.7,33885.0,1791765.0,I,
2024-05-28 13:00:00,49291.15,49311.9,49262.3,49302.4,14895.0,1791150.0,I,
2024-05-28 13:05:00,49300.3,49348.95,49280.1,49302.35,13125.0,1792245.0,I,
2024-05-28 13:10:00,49302.35,49332.35,49276.7,49332.35,9480.0,1789275.0,I,
2024-05-28 13:15:00,49332.35,49347.3,49306.45,49341.05,7905.0,1788270.0,I,
2024-05-28 13:20:00,49341.05,49371.1,49300.65,49318.0,14370.0,1789530.0,I,
2024-05-28 13:25:00,49316.15,49326.85,49285.0,49311.0,18420.0,1792905.0,I,
2024-05-28 13:30:00,49311.0,49317.25,49233.85,49247.8,28980.0,1806855.0,I,
2024-05-28 13:35:00,49247.65,49317.7,49225.05,49317.7,15210.0,1807365.0,I,
2024-05-28 13:40:00,49315.75,49329.8,49281.05,49321.7,11670.0,1805985.0,I,
2024-05-28 13:45:00,49321.2,49334.95,49295.0,49308.0,7860.0,1788510.0,I,
2024-05-28 13:50:00,49308.0,49320.0,49270.55,49289.5,7005.0,1787820.0,I,
2024-05-28 13:55:00,49289.5,49289.5,49260.25,49270.95,7140.0,1789350.0,I,
2024-05-28 14:00:00,49265.5,49298.0,49250.0,49250.0,9990.0,1791930.0,I,
2024-05-28 14:05:00,49250.0,49279.2,49233.35,49259.7,11070.0,1790790.0,I,
2024-05-28 14:10:00,49249.2,49290.0,49249.2,49287.85,6555.0,1790595.0,I,
2024-05-28 14:15:00,49276.9,49314.95,49267.75,49313.85,10995.0,1789590.0,I,
2024-05-28 14:20:00,49313.85,49313.85,49260.55,49288.0,5145.0,1788030.0,I,
2024-05-28 14:25:00,49288.0,49298.95,49250.05,49270.0,5370.0,1785885.0,I,
2024-05-28 14:30:00,49270.0,49277.95,49207.95,49235.0,10905.0,1784895.0,I,
2024-05-28 14:35:00,49235.85,49262.9,49211.6,49218.75,10020.0,1785540.0,I,
2024-05-28 14:40:00,49223.1,49272.35,49219.0,49241.0,7710.0,1786770.0,I,
2024-05-28 14:45:00,49241.0,49254.65,49192.65,49235.4,16350.0,1775340.0,I,
2024-05-28 14:50:00,49230.0,49250.15,49206.15,49232.9,11475.0,1774875.0,I,
2024-05-28 14:55:00,49245.0,49267.9,49182.3,49182.3,15570.0,1772295.0,I,
2024-05-28 15:00:00,49193.2,49243.4,49159.5,49231.05,35085.0,1780860.0,I,
2024-05-28 15:05:00,49226.5,49230.7,49202.05,49204.95,63360.0,1796625.0,I,
2024-05-28 15:10:00,49204.75,49212.3,49176.0,49190.0,125355.0,1909860.0,I,
2024-05-28 15:15:00,49195.3,49209.95,49179.55,49181.35,82890.0,1988595.0,I,
2024-05-28 15:20:00,49190.1,49190.1,49138.05,49138.05,50265.0,1988265.0,I,
2024-05-28 15:25:00,49145.0,49146.45,49118.0,49131.35,78405.0,1983405.0,I,
2024-05-28 15:30:00,49131.65,49131.65,49131.65,49131.65,450.0,1983405.0,I,
2024-05-29 09:15:00,49344.85,49411.25,49255.15,49292.15,103455.0,1386225.0,II,
2024-05-29 09:20:00,49281.9,49341.0,49275.0,49328.05,54060.0,1413960.0,II,
2024-05-29 09:25:00,49334.65,49336.2,49230.0,49241.35,64380.0,1424610.0,II,
2024-05-29 09:30:00,49251.85,49303.15,49225.0,49295.85,61785.0,1449825.0,II,
2024-05-29 09:35:00,49320.65,49320.65,49230.0,49244.95,29940.0,1473840.0,II,
2024-05-29 09:40:00,49235.0,49258.75,49220.0,49231.8,28725.0,1478670.0,II,
2024-05-29 09:45:00,49225.0,49245.0,49183.0,49195.0,42255.0,1503825.0,II,
2024-05-29 09:50:00,49195.0,49209.3,49169.0,49201.9,35430.0,1522890.0,II,
2024-05-29 09:55:00,49201.6,49229.8,49190.05,49229.8,25725.0,1534995.0,II,
2024-05-29 10:00:00,49234.7,49234.7,49111.25,49115.0,44190.0,1555200.0,II,
2024-05-29 10:05:00,49110.7,49125.5,49075.5,49117.1,49695.0,1579995.0,II,
2024-05-29 10:10:00,49117.1,49121.8,49078.95,49089.8,29205.0,1589085.0,II,
2024-05-29 10:15:00,49089.8,49104.1,49047.5,49047.5,38040.0,1603395.0,II,
2024-05-29 10:20:00,49046.6,49077.65,49007.5,49023.0,31800.0,1619730.0,II,
2024-05-29 10:25:00,49024.6,49052.1,49015.0,49035.0,26910.0,1624260.0,II,
2024-05-29 10:30:00,49035.0,49062.0,49005.0,49038.8,33885.0,1633275.0,II,
2024-05-29 10:35:00,49041.0,49078.4,49041.0,49047.45,21570.0,1645245.0,II,
2024-05-29 10:40:00,49045.0,49100.2,49043.95,49080.1,29940.0,1653090.0,II,
2024-05-29 10:45:00,49087.45,49097.6,49066.95,49066.95,36915.0,1669725.0,II,
2024-05-29 10:50:00,49072.0,49079.8,49052.0,49065.45,42645.0,1691340.0,II,
2024-05-29 10:55:00,49065.45,49081.95,49040.55,49058.1,9930.0,1689930.0,II,
2024-05-29 11:00:00,49058.1,49063.05,49034.0,49042.3,19770.0,1702125.0,II,
2024-05-29 11:05:00,49041.55,49058.8,49028.75,49040.6,23610.0,1717605.0,II,
2024-05-29 11:10:00,49040.6,49052.1,49025.0,49030.0,11715.0,1720155.0,II,
2024-05-29 11:15:00,49030.0,49040.35,48965.65,48980.05,36105.0,1732500.0,II,
2024-05-29 11:20:00,48980.0,49040.85,48978.05,49034.0,29070.0,1745520.0,II,
2024-05-29 11:25:00,49033.0,49122.65,49026.35,49070.0,44850.0,1751475.0,II,
2024-05-29 11:30:00,49060.75,49079.35,49045.0,49046.5,17535.0,1758330.0,II,
2024-05-29 11:35:00,49045.0,49066.25,49041.0,49065.55,11175.0,1766745.0,II,
2024-05-29 11:40:00,49065.55,49067.85,49029.25,49036.0,18540.0,1775475.0,II,
2024-05-29 11:45:00,49045.95,49053.25,49021.4,49052.75,19530.0,1788180.0,II,
2024-05-29 11:50:00,49053.6,49070.4,49041.55,49056.9,52095.0,1800360.0,II,
2024-05-29 11:55:00,49051.05,49087.35,49049.25,49056.75,26670.0,1833300.0,II,
2024-05-29 12:00:00,49056.75,49063.6,49031.15,49043.1,14895.0,1847085.0,II,
2024-05-29 12:05:00,49041.25,49064.45,49025.0,49031.65,20415.0,1849395.0,II,
2024-05-29 12:10:00,49031.65,49070.0,49027.2,49050.0,13440.0,1857300.0,II,
2024-05-29 12:15:00,49050.0,49093.35,49046.05,49072.95,24105.0,1869450.0,II,
2024-05-29 12:20:00,49069.15,49080.0,49030.0,49030.0,18870.0,1880970.0,II,
2024-05-29 12:25:00,49027.4,49042.55,49010.15,49042.35,16230.0,1892685.0,II,
2024-05-29 12:30:00,49041.5,49063.75,49032.45,49054.2,13140.0,1901235.0,II,
2024-05-29 12:35:00,49054.2,49065.2,49038.0,49053.7,12390.0,1904715.0,II,
2024-05-29 12:40:00,49050.3,49076.35,49048.8,49070.0,17775.0,1912395.0,II,
2024-05-29 12:45:00,49074.0,49136.6,49063.0,49129.1,48225.0,1928025.0,II,
2024-05-29 12:50:00,49135.65,49135.65,49093.05,49097.4,44640.0,1925925.0,II,
2024-05-29 12:55:00,49095.0,49110.0,49060.0,49060.0,14310.0,1927455.0,II,
2024-05-29 13:00:00,49067.95,49078.6,49040.05,49048.9,18165.0,1933365.0,II,
2024-05-29 13:05:00,49048.15,49075.0,49029.85,49067.85,19950.0,1936590.0,II,
2024-05-29 13:10:00,49075.0,49077.7,49048.6,49056.4,13815.0,1946250.0,II,
2024-05-29 13:15:00,49059.0,49096.35,49045.35,49090.0,20715.0,1949655.0,II,
2024-05-29 13:20:00,49091.55,49100.0,49069.2,49075.0,10725.0,1954500.0,II,
2024-05-29 13:25:00,49076.45,49124.85,49069.5,49099.95,25485.0,1958535.0,II,
2024-05-29 13:30:00,49099.1,49156.15,49097.1,49128.7,32700.0,1968060.0,II,
2024-05-29 13:35:00,49131.15,49160.0,49100.0,49104.5,33930.0,1979265.0,II,
2024-05-29 13:40:00,49106.9,49136.0,49088.35,49123.65,21270.0,1989300.0,II,
2024-05-29 13:45:00,49124.75,49131.3,49103.6,49118.85,41310.0,1997280.0,II,
2024-05-29 13:50:00,49118.85,49131.25,49100.0,49100.75,23760.0,2002950.0,II,
2024-05-29 13:55:00,49100.75,49108.1,49075.0,49080.85,31380.0,2015775.0,II,
2024-05-29 14:00:00,49079.4,49084.55,49013.1,49021.2,47670.0,2028930.0,II,
2024-05-29 14:05:00,49021.3,49028.95,48991.0,49009.9,56565.0,2036565.0,II,
2024-05-29 14:10:00,49007.8,49049.15,49000.0,49036.4,43455.0,2053965.0,II,
2024-05-29 14:15:00,49036.4,49060.0,49011.15,49015.0,24840.0,2066250.0,II,
2024-05-29 14:20:00,49010.0,49050.0,49003.3,49033.25,50865.0,2059845.0,II,
2024-05-29 14:25:00,49029.75,49039.2,48992.05,48997.0,38115.0,2108025.0,II,
2024-05-29 14:30:00,48995.8,49023.4,48970.0,49021.7,52395.0,2139765.0,II,
2024-05-29 14:35:00,49021.3,49032.8,49005.95,49019.95,29940.0,2148375.0,II,
2024-05-29 14:40:00,49020.0,49020.0,48975.0,48985.65,37695.0,2168970.0,II,
2024-05-29 14:45:00,48978.5,49036.5,48952.0,49009.0,74550.0,2166705.0,II,
2024-05-29 14:50:00,49012.15,49012.15,48934.5,48945.85,77865.0,2163750.0,II,
2024-05-29 14:55:00,48940.0,48957.15,48905.95,48936.85,97005.0,2186925.0,II,
2024-05-29 15:00:00,48935.05,48977.7,48915.0,48947.1,74700.0,2204550.0,II,
2024-05-29 15:05:00,48945.0,49021.05,48932.3,48990.0,71700.0,2221470.0,II,
2024-05-29 15:10:00,48990.0,49041.25,48987.45,49022.0,78330.0,2232360.0,II,
2024-05-29 15:15:00,49020.1,49025.55,48936.4,48974.05,123165.0,2267340.0,II,
2024-05-29 15:20:00,48974.0,49083.25,48974.0,49081.65,106140.0,2267715.0,II,
2024-05-29 15:25:00,49081.5,49100.2,49056.95,49079.0,112140.0,2288895.0,II,
2024-05-30 09:15:00,48990.0,49150.0,48810.0,49107.35,172260.0,2201115.0,I,
2024-05-30 09:20:00,49115.15,49241.0,49094.9,49168.45,139740.0,2232825.0,I,
2024-05-30 09:25:00,49170.25,49250.0,49128.0,49250.0,99930.0,2241990.0,I,
2024-05-30 09:30:00,49240.5,49317.5,49201.0,49208.85,157155.0,2246295.0,I,
2024-05-30 09:35:00,49201.1,49227.05,49142.55,49149.45,74685.0,2254620.0,I,
2024-05-30 09:40:00,49153.75,49190.0,49112.25,49150.9,52530.0,2255280.0,I,
2024-05-30 09:45:00,49158.8,49214.0,49120.0,49130.0,42330.0,2268165.0,I,
2024-05-30 09:50:00,49145.0,49175.0,49120.0,49173.9,22545.0,2274075.0,I,
2024-05-30 09:55:00,49165.05,49206.0,49114.05,49140.95,30390.0,2274525.0,I,
2024-05-30 10:00:00,49132.85,49193.75,49130.15,49144.25,19440.0,2248755.0,I,
2024-05-30 10:05:00,49145.4,49165.0,49075.0,49081.7,56850.0,2256540.0,I,
2024-05-30 10:10:00,49070.05,49107.4,49022.0,49029.2,43485.0,2253735.0,I,
2024-05-30 10:15:00,49020.0,49099.8,49006.0,49090.9,49335.0,2257110.0,I,
2024-05-30 10:20:00,49085.1,49170.0,49077.25,49114.85,47460.0,2265960.0,I,
2024-05-30 10:25:00,49119.1,49120.0,49074.35,49092.9,27315.0,2269350.0,I,
2024-05-30 10:30:00,49078.95,49105.85,49052.15,49078.55,33825.0,2270430.0,I,
2024-05-30 10:35:00,49082.45,49176.3,49060.0,49078.1,42855.0,2267250.0,I,
2024-05-30 10:40:00,49082.95,49121.65,49080.0,49110.15,15885.0,2270055.0,I,
2024-05-30 10:45:00,49115.3,49147.95,49080.15,49095.6,22245.0,2270040.0,I,
2024-05-30 10:50:00,49109.65,49136.9,49078.0,49080.05,29355.0,2271855.0,I,
2024-05-30 10:55:00,49081.05,49114.95,49058.0,49091.55,30915.0,2276355.0,I,
2024-05-30 11:00:00,49094.55,49118.9,49077.0,49118.0,18435.0,2280885.0,I,
2024-05-30 11:05:00,49118.0,49120.0,49033.0,49048.3,19200.0,2281200.0,I,
2024-05-30 11:10:00,49044.65,49079.5,49030.0,49030.0,17340.0,2280585.0,I,
2024-05-30 11:15:00,49030.0,49058.25,49000.0,49008.9,36690.0,2279940.0,I,
2024-05-30 11:20:00,49007.95,49038.9,48956.2,48983.8,38025.0,2280390.0,I,
2024-05-30 11:25:00,48975.0,49042.7,48962.1,48977.05,32940.0,2281515.0,I,
2024-05-30 11:30:00,48975.75,48981.5,48916.65,48946.25,62445.0,2266755.0,I,
2024-05-30 11:35:00,48943.2,48992.95,48930.0,48936.4,28845.0,2265555.0,I,
2024-05-30 11:40:00,48939.7,48976.6,48915.0,48944.6,25830.0,2262990.0,I,
2024-05-30 11:45:00,48944.75,48987.95,48926.1,48954.5,21810.0,2266260.0,I,
2024-05-30 11:50:00,48954.5,49050.0,48954.5,48995.85,28140.0,2265315.0,I,
2024-05-30 11:55:00,48989.1,49043.75,48989.1,49006.55,27030.0,2267190.0,I,
2024-05-30 12:00:00,49003.25,49060.0,48986.65,49054.3,28815.0,2272635.0,I,
2024-05-30 12:05:00,49055.5,49105.0,49034.15,49089.75,37125.0,2276250.0,I,
2024-05-30 12:10:00,49080.5,49104.9,49025.0,49035.0,20595.0,2282235.0,I,
2024-05-30 12:15:00,49035.1,49071.85,49007.0,49071.75,19620.0,2285940.0,I,
2024-05-30 12:20:00,49068.95,49090.0,49054.5,49074.65,11280.0,2286615.0,I,
2024-05-30 12:25:00,49074.65,49125.0,49061.0,49061.0,33870.0,2291670.0,I,
2024-05-30 12:30:00,49064.75,49150.0,49058.0,49140.05,24345.0,2293695.0,I,
2024-05-30 12:35:00,49143.5,49201.0,49136.65,49158.15,57405.0,2291100.0,I,
2024-05-30 12:40:00,49172.95,49185.0,49130.2,49135.0,19770.0,2291370.0,I,
2024-05-30 12:45:00,49139.0,49239.65,49139.0,49210.15,43080.0,2295210.0,I,
2024-05-30 12:50:00,49214.35,49247.05,49200.2,49224.4,28155.0,2299860.0,I,
2024-05-30 12:55:00,49220.7,49274.95,49201.75,49260.0,34575.0,2302575.0,I,
2024-05-30 13:00:00,49261.65,49276.25,49245.0,49262.0,43650.0,2317455.0,I,
2024-05-30 13:05:00,49262.0,49282.75,49234.9,49234.9,25290.0,2319495.0,I,
2024-05-30 13:10:00,49236.7,49260.0,49215.0,49241.8,18525.0,2321985.0,I,
2024-05-30 13:15:00,49252.25,49261.7,49186.3,49190.8,22410.0,2326980.0,I,
2024-05-30 13:20:00,49187.0,49233.45,49177.75,49180.0,17835.0,2328075.0,I,
2024-05-30 13:25:00,49189.9,49216.8,49181.1,49194.95,10980.0,2322270.0,I,
2024-05-30 13:30:00,49194.95,49227.0,49182.0,49182.0,15870.0,2324535.0,I,
2024-05-30 13:35:00,49181.0,49254.2,49160.0,49253.05,28200.0,2326500.0,I,
2024-05-30 13:40:00,49250.0,49345.0,49238.6,49310.0,71595.0,2322420.0,I,
2024-05-30 13:45:00,49305.25,49400.0,49290.05,49393.85,80940.0,2341200.0,I,
2024-05-30 13:50:00,49393.85,49480.0,49391.25,49418.6,120375.0,2345850.0,I,
2024-05-30 13:55:00,49415.0,49415.0,49320.0,49389.5,50985.0,2358885.0,I,
2024-05-30 14:00:00,49386.6,49390.0,49310.0,49310.0,22710.0,2362245.0,I,
2024-05-30 14:05:00,49313.65,49351.15,49260.0,49285.0,30360.0,2361915.0,I,
2024-05-30 14:10:00,49285.0,49315.0,49256.05,49285.5,26925.0,2363190.0,I,
2024-05-30 14:15:00,49278.5,49325.0,49270.05,49305.05,23685.0,2369565.0,I,
2024-05-30 14:20:00,49305.05,49305.05,49230.0,49277.15,28395.0,2374110.0,I,
2024-05-30 14:25:00,49277.15,49285.0,49207.45,49222.2,42705.0,2371770.0,I,
2024-05-30 14:30:00,49221.0,49234.75,49137.3,49137.3,88710.0,2385780.0,I,
2024-05-30 14:35:00,49139.7,49161.6,49070.2,49161.6,82830.0,2387565.0,I,
2024-05-30 14:40:00,49155.0,49171.95,49093.85,49140.05,35430.0,2398950.0,I,
2024-05-30 14:45:00,49132.05,49213.75,49132.0,49179.65,32880.0,2398800.0,I,
2024-05-30 14:50:00,49176.45,49187.8,49100.55,49101.55,30570.0,2403555.0,I,
2024-05-30 14:55:00,49113.0,49140.0,48946.75,48946.75,93615.0,2418000.0,I,
2024-05-30 15:00:00,48945.3,49086.0,48877.05,49072.0,202095.0,2448585.0,I,
2024-05-30 15:05:00,49081.05,49130.0,49000.0,49023.35,57810.0,2450040.0,I,
