t,o,h,l,c,v,oi,series,data_source
2024-08-23 11:42:00,51055.0,51065.1,51040.95,51045.2,3195.0,2615415.0,I,
2024-08-23 11:45:00,51045.2,51055.85,51038.6,51046.4,3690.0,2618190.0,I,
2024-08-23 11:48:00,51046.4,51049.2,51032.05,51037.8,3870.0,2618835.0,I,
2024-08-23 11:51:00,51040.15,51042.5,51016.6,51023.5,3630.0,2619360.0,I,
2024-08-23 11:54:00,51019.9,51049.0,51015.0,51039.75,3600.0,2619540.0,I,
2024-08-23 11:57:00,51047.65,51055.8,51037.1,51054.4,3045.0,2620140.0,I,
2024-08-23 12:00:00,51058.0,51069.95,51050.0,51062.0,2775.0,2620005.0,I,
2024-08-23 12:03:00,51062.0,51073.0,51056.35,51068.85,2520.0,2618715.0,I,
2024-08-23 12:06:00,51068.85,51077.9,51056.3,51056.3,3060.0,2617785.0,I,
2024-08-23 12:09:00,51066.2,51075.0,51055.4,51055.4,2985.0,2618115.0,I,
2024-08-23 12:12:00,51055.4,51055.6,51036.85,51038.0,1650.0,2617320.0,I,
2024-08-23 12:15:00,51035.0,51045.7,51030.0,51035.0,3615.0,2617275.0,I,
2024-08-23 12:18:00,51037.15,51050.0,51035.05,51045.0,1905.0,2617155.0,I,
2024-08-23 12:21:00,51041.9,51045.65,51029.75,51030.1,4860.0,2617860.0,I,
2024-08-23 12:24:00,51030.1,51037.5,51001.25,51003.35,4950.0,2619165.0,I,
2024-08-23 12:27:00,51003.35,51022.8,51001.0,51016.05,4995.0,2621340.0,I,
2024-08-23 12:30:00,51016.05,51030.0,51008.1,51018.0,4395.0,2621265.0,I,
2024-08-23 12:33:00,51018.0,51028.75,51010.1,51028.75,4800.0,2623770.0,I,
2024-08-23 12:36:00,51027.75,51030.45,51018.15,51025.35,10500.0,2626290.0,I,
2024-08-23 12:39:00,51018.4,51023.5,50992.1,50992.1,10425.0,2629260.0,I,
2024-08-23 12:42:00,50988.1,51014.3,50985.8,51007.85,9675.0,2634105.0,I,
2024-08-23 12:45:00,51007.85,51018.5,51002.05,51010.1,5805.0,2633535.0,I,
2024-08-23 12:48:00,51008.3,51010.75,50989.8,50990.4,7995.0,2634975.0,I,
2024-08-23 12:51:00,50991.2,51013.3,50985.05,51007.0,3045.0,2636265.0,I,
2024-08-23 12:54:00,51007.0,51025.0,51005.55,51024.95,2040.0,2636190.0,I,
2024-08-23 12:57:00,51022.0,51032.15,51020.0,51029.05,4380.0,2637525.0,I,
2024-08-23 13:00:00,51031.1,51034.05,51017.85,51017.85,3885.0,2638905.0,I,
2024-08-23 13:03:00,51017.85,51028.7,51015.45,51022.7,4350.0,2641635.0,I,
2024-08-23 13:06:00,51022.7,51039.0,51022.7,51031.4,3000.0,2642160.0,I,
2024-08-23 13:09:00,51030.0,51045.8,51025.0,51042.0,4530.0,2642205.0,I,
2024-08-23 13:12:00,51042.0,51068.0,51040.65,51061.0,4740.0,2639580.0,I,
2024-08-23 13:15:00,51060.0,51061.45,51029.8,51030.0,12960.0,2640210.0,I,
2024-08-23 13:18:00,51029.8,51035.0,51025.0,51027.6,2100.0,2648730.0,I,
2024-08-23 13:21:00,51027.6,51033.5,51017.05,51024.4,2925.0,2649645.0,I,
2024-08-23 13:24:00,51029.0,51032.0,51024.05,51028.0,1860.0,2648745.0,I,
2024-08-23 13:27:00,51025.0,51032.4,51018.85,51021.95,3615.0,2650410.0,I,
2024-08-23 13:30:00,51021.95,51025.0,51004.0,51004.0,7545.0,2650785.0,I,
2024-08-23 13:33:00,51003.0,51014.15,50996.0,51005.85,7110.0,2655855.0,I,
2024-08-23 13:36:00,51005.85,51006.0,50988.35,50992.75,6105.0,2656785.0,I,
2024-08-23 13:39:00,50999.8,51024.05,50991.85,51013.75,6960.0,2616990.0,I,
2024-08-23 13:42:00,51013.75,51028.0,51013.65,51024.2,5415.0,2616375.0,I,
2024-08-23 13:45:00,51024.2,51028.0,51003.65,51012.55,6840.0,2617575.0,I,
2024-08-23 13:48:00,51012.55,51023.75,51006.2,51020.0,3630.0,2618670.0,I,
2024-08-23 13:51:00,51020.0,51022.25,50998.9,51000.0,6345.0,2616900.0,I,
2024-08-23 13:54:00,51000.0,51010.0,50990.0,50992.05,4485.0,2615730.0,I,
2024-08-23 13:57:00,50989.0,51015.0,50976.2,51007.8,14445.0,2613585.0,I,
2024-08-23 14:00:00,51007.8,51019.75,50992.1,50996.3,3690.0,2611005.0,I,
2024-08-23 14:03:00,51000.0,51006.0,50989.2,51000.0,4545.0,2613525.0,I,
2024-08-23 14:06:00,51000.0,51002.0,50990.0,50994.9,3375.0,2613075.0,I,
2024-08-23 14:09:00,50995.15,51001.35,50982.1,50998.6,6855.0,2610810.0,I,
2024-08-23 14:12:00,50995.6,51007.2,50990.85,50993.05,5145.0,2611650.0,I,
2024-08-23 14:15:00,50993.0,51017.0,50993.0,51017.0,4815.0,2608395.0,I,
2024-08-23 14:18:00,51019.0,51023.5,51005.85,51009.5,4980.0,2607885.0,I,
2024-08-23 14:21:00,51009.5,51030.0,51007.0,51026.4,3750.0,2608860.0,I,
2024-08-23 14:24:00,51030.0,51060.0,51024.7,51036.25,10515.0,2606055.0,I,
2024-08-23 14:27:00,51040.0,51050.0,51032.45,51032.45,5025.0,2605620.0,I,
2024-08-23 14:30:00,51033.1,51055.0,51031.65,51040.65,5160.0,2602005.0,I,
2024-08-23 14:33:00,51041.1,51047.55,51026.75,51032.45,3660.0,2601630.0,I,
2024-08-23 14:36:00,51030.0,51032.7,51016.0,51019.25,3015.0,2598210.0,I,
2024-08-23 14:39:00,51024.8,51024.8,50996.65,51000.0,4785.0,2595255.0,I,
2024-08-23 14:42:00,51004.0,51015.4,51000.0,51000.0,4140.0,2595540.0,I,
2024-08-23 14:45:00,51000.0,51009.0,50992.0,50992.05,6030.0,2595645.0,I,
2024-08-23 14:48:00,50992.05,50998.1,50980.0,50985.05,14130.0,2597670.0,I,
2024-08-23 14:51:00,50985.75,50996.0,50961.45,50979.3,19980.0,2595285.0,I,
2024-08-23 14:54:00,50979.4,50999.95,50979.4,50983.6,8430.0,2596395.0,I,
2024-08-23 14:57:00,50983.6,50990.25,50980.0,50983.55,5205.0,2593395.0,I,
2024-08-23 15:00:00,50983.9,50985.0,50919.9,50974.25,46485.0,2591595.0,I,
2024-08-23 15:03:00,50970.1,50994.85,50960.0,50989.95,20190.0,2586045.0,I,
2024-08-23 15:06:00,50994.2,50994.2,50960.0,50972.0,12615.0,2582340.0,I,
2024-08-23 15:09:00,50972.0,50989.0,50961.7,50970.0,22785.0,2577900.0,I,
2024-08-23 15:12:00,50969.0,50970.0,50958.0,50968.45,11895.0,2577180.0,I,
2024-08-23 15:15:00,50968.45,50984.95,50960.8,50972.55,14430.0,2565345.0,I,
2024-08-23 15:18:00,50962.45,50976.0,50960.0,50974.0,29295.0,2557710.0,I,
2024-08-23 15:21:00,50966.6,50975.0,50961.05,50971.2,22140.0,2547720.0,I,
2024-08-23 15:24:00,50971.2,50979.8,50971.2,50971.2,23400.0,2535945.0,I,
2024-08-23 15:27:00,50972.0,50982.55,50971.25,50979.6,42735.0,2534490.0,I,
2024-08-26 09:15:00,51148.0,51200.0,51020.0,51093.3,82245.0,2429085.0,I,
2024-08-26 09:18:00,51094.95,51129.0,51084.0,51084.0,26595.0,2424990.0,I,
2024-08-26 09:21:00,51086.35,51173.0,51065.1,51157.1,36720.0,2423580.0,I,
2024-08-26 09:24:00,51163.95,51215.75,51153.05,51199.4,51165.0,2422800.0,I,
2024-08-26 09:27:00,51198.55,51229.0,51173.6,51216.05,27705.0,2424360.0,I,
2024-08-26 09:30:00,51223.0,51244.1,51190.0,51221.55,48675.0,2421780.0,I,
2024-08-26 09:33:00,51225.0,51280.0,51224.0,51246.6,57540.0,2426220.0,I,
2024-08-26 09:36:00,51246.6,51275.25,51232.0,51255.1,35085.0,2437080.0,I,
2024-08-26 09:39:00,51264.6,51289.4,51240.0,51260.0,25740.0,2437995.0,I,
2024-08-26 09:42:00,51260.35,51295.0,51250.0,51290.0,16230.0,2439780.0,I,
2024-08-26 09:45:00,51294.9,51337.0,51252.2,51315.05,40695.0,2440005.0,I,
2024-08-26 09:48:00,51324.95,51325.6,51285.85,51292.85,28155.0,2450535.0,I,
2024-08-26 09:51:00,51292.85,51305.55,51263.55,51293.75,11055.0,2453910.0,I,
2024-08-26 09:54:00,51288.75,51315.0,51280.0,51280.0,24495.0,2460660.0,I,
2024-08-26 09:57:00,51289.95,51307.75,51280.0,51299.4,23325.0,2466915.0,I,
2024-08-26 10:00:00,51299.25,51304.55,51280.0,51286.25,9075.0,2471595.0,I,
2024-08-26 10:03:00,51286.85,51308.75,51280.6,51308.0,14205.0,2470260.0,I,
2024-08-26 10:06:00,51308.9,51320.0,51286.1,51312.55,7140.0,2470710.0,I,
2024-08-26 10:09:00,51315.05,51378.5,51314.25,51346.7,46515.0,2475510.0,I,
2024-08-26 10:12:00,51348.0,51372.3,51348.0,51367.15,15660.0,2480895.0,I,
2024-08-26 10:15:00,51367.2,51370.3,51333.0,51348.35,31410.0,2485380.0,I,
2024-08-26 10:18:00,51348.35,51370.0,51335.0,51339.65,17265.0,2486085.0,I,
2024-08-26 10:21:00,51339.65,51339.65,51321.0,51333.0,12045.0,2490495.0,I,
2024-08-26 10:24:00,51330.95,51345.05,51312.95,51314.0,8535.0,2486160.0,I,
2024-08-26 10:27:00,51314.0,51328.1,51308.0,51308.0,16830.0,2478540.0,I,
2024-08-26 10:30:00,51307.5,51319.15,51288.0,51293.0,12000.0,2477385.0,I,
2024-08-26 10:33:00,51279.3,51291.35,51255.0,51289.0,23100.0,2470305.0,I,
2024-08-26 10:36:00,51288.85,51288.85,51245.0,51284.3,12150.0,2470005.0,I,
2024-08-26 10:39:00,51283.7,51307.95,51280.1,51284.15,9915.0,2470770.0,I,
2024-08-26 10:42:00,51284.15,51294.9,51265.0,51287.3,5400.0,2471970.0,I,
2024-08-26 10:45:00,51287.3,51287.3,51245.0,51260.0,11850.0,2467965.0,I,
2024-08-26 10:48:00,51265.4,51268.25,51250.35,51250.9,8340.0,2470350.0,I,
2024-08-26 10:51:00,51256.55,51256.55,51187.5,51218.75,48570.0,2465010.0,I,
2024-08-26 10:54:00,51214.9,51233.1,51210.0,51232.0,13590.0,2460720.0,I,
2024-08-26 10:57:00,51231.35,51274.9,51229.95,51270.0,10290.0,2462355.0,I,
2024-08-26 11:00:00,51268.2,51284.0,51245.5,51255.0,18705.0,2460210.0,I,
2024-08-26 11:03:00,51256.75,51256.75,51220.65,51222.0,4965.0,2460165.0,I,
2024-08-26 11:06:00,51222.0,51261.0,51221.05,51255.05,3780.0,2454165.0,I,
2024-08-26 11:09:00,51255.0,51266.6,51240.85,51253.0,6165.0,2453670.0,I,
2024-08-26 11:12:00,51257.2,51275.0,51254.4,51257.35,5820.0,2451945.0,I,
2024-08-26 11:15:00,51257.35,51290.0,51257.35,51275.0,8130.0,2447565.0,I,
2024-08-26 11:18:00,51274.95,51279.8,51250.0,51257.45,4305.0,2448840.0,I,
2024-08-26 11:21:00,51256.9,51277.0,51256.1,51266.15,4320.0,2447295.0,I,
2024-08-26 11:24:00,51266.15,51278.85,51260.0,51274.0,2745.0,2445435.0,I,
2024-08-26 11:27:00,51274.0,51275.0,51252.65,51262.95,4380.0,2445030.0,I,
2024-08-26 11:30:00,51262.95,51280.0,51260.0,51276.6,4710.0,2443905.0,I,
2024-08-26 11:33:00,51276.6,51288.95,51270.1,51281.6,7050.0,2441220.0,I,
2024-08-26 11:36:00,51281.6,51298.9,51275.25,51294.4,10440.0,2441850.0,I,
2024-08-26 11:39:00,51294.4,51309.4,51289.05,51292.9,12825.0,2440890.0,I,
2024-08-26 11:42:00,51292.9,51304.95,51288.0,51288.0,5880.0,2442930.0,I,
2024-08-26 11:45:00,51291.35,51295.5,51270.0,51274.0,7845.0,2441145.0,I,
2024-08-26 11:48:00,51274.0,51292.6,51264.0,51277.0,5040.0,2439165.0,I,
2024-08-26 11:51:00,51277.0,51290.0,51275.0,51275.0,3600.0,2437485.0,I,
2024-08-26 11:54:00,51276.75,51282.85,51263.9,51265.5,4440.0,2434845.0,I,
2024-08-26 11:57:00,51265.5,51274.0,51246.2,51265.35,5805.0,2432070.0,I,
2024-08-26 12:00:00,51265.35,51280.0,51265.35,51275.5,2745.0,2432010.0,I,
2024-08-26 12:03:00,51278.65,51282.45,51263.9,51270.75,2595.0,2430990.0,I,
2024-08-26 12:06:00,51263.9,51270.75,51255.2,51263.0,9615.0,2431620.0,I,
2024-08-26 12:09:00,51261.05,51269.15,51249.0,51250.0,7440.0,2429115.0,I,
2024-08-26 12:12:00,51249.0,51257.65,51237.55,51250.5,4125.0,2425785.0,I,
2024-08-26 12:15:00,51250.5,51257.0,51233.05,51233.05,6045.0,2424285.0,I,
2024-08-26 12:18:00,51238.95,51274.5,51238.95,51272.0,5355.0,2422110.0,I,
2024-08-26 12:21:00,51272.0,51274.9,51258.0,51259.95,3345.0,2421705.0,I,
2024-08-26 12:24:00,51259.95,51264.45,51245.15,51247.55,5010.0,2418960.0,I,
2024-08-26 12:27:00,51247.55,51270.0,51247.55,51270.0,3000.0,2419590.0,I,
2024-08-26 12:30:00,51263.65,51279.65,51263.65,51274.7,5430.0,2420610.0,I,
2024-08-26 12:33:00,51274.7,51295.0,51267.35,51285.4,5985.0,2422080.0,I,
2024-08-26 12:36:00,51283.5,51294.0,51268.4,51294.0,4410.0,2420370.0,I,
2024-08-26 12:39:00,51291.0,51317.15,51290.95,51314.35,12300.0,2421180.0,I,
2024-08-26 12:42:00,51316.35,51330.2,51266.7,51269.2,21525.0,2425170.0,I,
2024-08-26 12:45:00,51275.0,51298.0,51271.4,51297.7,6135.0,2427720.0,I,
2024-08-26 12:48:00,51296.3,51298.15,51280.0,51284.0,4305.0,2429355.0,I,
2024-08-26 12:51:00,51282.25,51289.65,51270.0,51283.0,6960.0,2417895.0,I,
2024-08-26 12:54:00,51283.0,51293.75,51279.7,51289.0,11220.0,2419755.0,I,
2024-08-26 12:57:00,51289.0,51306.0,51289.0,51300.65,4680.0,2423505.0,I,
2024-08-26 13:00:00,51298.05,51304.0,51294.0,51303.55,5280.0,2426175.0,I,
2024-08-26 13:03:00,51303.25,51307.9,51283.2,51283.2,6825.0,2426985.0,I,
2024-08-26 13:06:00,51283.2,51297.7,51270.6,51287.95,7590.0,2430570.0,I,
2024-08-26 13:09:00,51287.8,51287.8,51277.25,51287.75,12945.0,2431860.0,I,
2024-08-26 13:12:00,51285.0,51297.35,51280.0,51293.7,14565.0,2427645.0,I,
2024-08-26 13:15:00,51293.7,51296.3,51277.0,51277.4,7260.0,2428845.0,I,
2024-08-26 13:18:00,51279.15,51281.8,51267.9,51273.9,7755.0,2431800.0,I,
2024-08-26 13:21:00,51272.65,51285.2,51267.4,51273.2,7860.0,2434830.0,I,
2024-08-26 13:24:00,51273.2,51287.7,51267.5,51280.0,16995.0,2404950.0,I,
2024-08-26 13:27:00,51272.65,51295.0,51272.65,51284.9,16530.0,2403855.0,I,
2024-08-26 13:30:00,51284.9,51288.05,51264.9,51272.4,15720.0,2406705.0,I,
2024-08-26 13:33:00,51267.1,51277.0,51251.15,51266.65,15555.0,2411325.0,I,
2024-08-26 13:36:00,51265.0,51277.2,51255.05,51271.65,9390.0,2413530.0,I,
2024-08-26 13:39:00,51271.7,51282.15,51269.0,51282.15,6690.0,2413980.0,I,
2024-08-26 13:42:00,51282.8,51292.65,51281.6,51285.25,14985.0,2418990.0,I,
2024-08-26 13:45:00,51285.25,51285.25,51263.0,51279.1,12090.0,2422620.0,I,
2024-08-26 13:48:00,51280.25,51289.75,51276.9,51283.45,9435.0,2427900.0,I,
2024-08-26 13:51:00,51282.8,51283.9,51274.9,51278.9,10830.0,2436615.0,I,
2024-08-26 13:54:00,51278.95,51282.6,51273.9,51279.35,7950.0,2413950.0,I,
2024-08-26 13:57:00,51279.35,51288.05,51275.0,51288.05,8805.0,2419710.0,I,
2024-08-26 14:00:00,51289.25,51294.0,51280.0,51289.95,7335.0,2418000.0,I,
2024-08-26 14:03:00,51288.0,51294.35,51276.95,51280.55,10890.0,2423670.0,I,
2024-08-26 14:06:00,51280.7,51280.7,51227.65,51258.05,31425.0,2437530.0,I,
2024-08-26 14:09:00,51255.0,51260.0,51210.0,51241.7,24675.0,2444835.0,I,
2024-08-26 14:12:00,51241.7,51241.7,51202.1,51208.75,18525.0,2442765.0,I,
2024-08-26 14:15:00,51206.2,51224.95,51190.0,51224.55,20700.0,2441070.0,I,
2024-08-26 14:18:00,51224.6,51243.35,51221.65,51226.7,10590.0,2443560.0,I,
2024-08-26 14:21:00,51227.45,51240.4,51221.0,51225.3,12255.0,2447310.0,I,
2024-08-26 14:24:00,51225.3,51237.6,51219.95,51227.0,9705.0,2450130.0,I,
2024-08-26 14:27:00,51227.0,51227.0,51203.35,51212.75,7950.0,2420910.0,I,
2024-08-26 14:30:00,51216.05,51234.85,51212.35,51222.9,9045.0,2426160.0,I,
2024-08-26 14:33:00,51222.9,51235.5,51220.0,51233.65,6045.0,2425635.0,I,
2024-08-26 14:36:00,51234.75,51262.0,51232.75,51250.85,9195.0,2429580.0,I,
2024-08-26 14:39:00,51251.25,51254.0,51224.35,51225.75,10095.0,2425500.0,I,
2024-08-26 14:42:00,51225.75,51229.25,51215.8,51217.85,7560.0,2428620.0,I,
2024-08-26 14:45:00,51215.55,51232.6,51209.65,51220.9,16455.0,2433195.0,I,
2024-08-26 14:48:00,51222.55,51245.15,51213.2,51233.7,10545.0,2437455.0,I,
2024-08-26 14:51:00,51233.35,51233.35,51222.0,51225.55,5250.0,2443410.0,I,
2024-08-26 14:54:00,51225.55,51232.6,51220.0,51220.0,8250.0,2446740.0,I,
2024-08-26 14:57:00,51220.0,51222.85,51194.25,51205.05,13335.0,2449770.0,I,
2024-08-26 15:00:00,51204.85,51219.85,51186.95,51206.15,18375.0,2446575.0,I,
2024-08-26 15:03:00,51200.9,51203.95,51184.0,51198.7,25140.0,2425965.0,I,
2024-08-26 15:06:00,51198.8,51233.15,51191.75,51227.9,10725.0,2428935.0,I,
2024-08-26 15:09:00,51223.05,51227.5,51210.0,51220.3,10635.0,2430015.0,I,
2024-08-26 15:12:00,51221.5,51221.5,51211.45,51219.0,13395.0,2436795.0,I,
2024-08-26 15:15:00,51219.0,51238.0,51218.95,51234.8,18015.0,2418285.0,I,
2024-08-26 15:18:00,51235.35,51240.0,51230.0,51236.95,18765.0,2421735.0,I,
2024-08-26 15:21:00,51236.85,51250.0,51220.0,51225.45,16995.0,2425785.0,I,
2024-08-26 15:24:00,51225.0,51232.4,51223.05,51231.35,22815.0,2421585.0,I,
2024-08-26 15:27:00,51232.7,51234.4,51209.65,51209.65,24735.0,2428065.0,I,
2024-08-26 15:30:00,51212.0,51212.0,51212.0,51212.0,105.0,2428065.0,I,
2024-08-27 09:15:00,51247.7,51249.0,51131.65,51223.9,46005.0,2215080.0,I,
2024-08-27 09:18:00,51230.05,51253.15,51175.85,51175.85,21510.0,2220510.0,I,
2024-08-27 09:21:00,51181.0,51187.5,51115.0,51115.0,35145.0,2226135.0,I,
2024-08-27 09:24:00,51124.1,51124.1,51055.55,51069.2,61770.0,2246580.0,I,
2024-08-27 09:27:00,51068.1,51072.45,51009.0,51018.2,72525.0,2291880.0,I,
2024-08-27 09:30:00,51026.65,51043.05,50977.65,51004.9,70620.0,2308710.0,I,
2024-08-27 09:33:00,51008.1,51038.2,50950.1,50950.1,58950.0,2325165.0,I,
2024-08-27 09:36:00,50950.1,50973.35,50931.5,50954.7,46050.0,2328435.0,I,
2024-08-27 09:39:00,50954.2,51023.45,50954.2,51013.3,24570.0,2329845.0,I,
2024-08-27 09:42:00,51015.75,51040.7,51000.45,51019.95,19110.0,2326050.0,I,
2024-08-27 09:45:00,51027.7,51027.9,50990.65,51012.9,22545.0,2328135.0,I,
2024-08-27 09:48:00,51009.1,51072.15,51008.0,51065.4,20445.0,2340750.0,I,
2024-08-27 09:51:00,51071.0,51138.4,51057.35,51117.65,29820.0,2338845.0,I,
2024-08-27 09:54:00,51113.45,51150.0,51106.85,51145.0,31440.0,2331195.0,I,
2024-08-27 09:57:00,51147.05,51223.0,51141.3,51168.85,52215.0,2330685.0,I,
2024-08-27 10:00:00,51169.05,51237.6,51139.2,51234.6,32550.0,2319690.0,I,
2024-08-27 10:03:00,51248.0,51263.65,51178.65,51180.55,48480.0,2319585.0,I,
2024-08-27 10:06:00,51189.15,51223.0,51177.7,51210.65,13245.0,2297760.0,I,
2024-08-27 10:09:00,51211.1,51219.05,51163.05,51165.1,13995.0,2296830.0,I,
2024-08-27 10:12:00,51166.2,51179.3,51142.25,51150.0,13335.0,2297550.0,I,
2024-08-27 10:15:00,51155.0,51179.3,51135.0,51166.2,9540.0,2298450.0,I,
2024-08-27 10:18:00,51166.2,51174.05,51140.0,51165.0,8850.0,2298000.0,I,
2024-08-27 10:21:00,51165.0,51178.85,51150.0,51172.0,5490.0,2297430.0,I,
2024-08-27 10:24:00,51170.8,51193.3,51164.05,51164.05,15240.0,2302425.0,I,
2024-08-27 10:27:00,51164.05,51174.0,51036.2,51062.2,32910.0,2310525.0,I,
2024-08-27 10:30:00,51050.0,51098.0,51005.0,51072.55,25500.0,2325255.0,I,
2024-08-27 10:33:00,51073.3,51075.0,51030.0,51065.4,16695.0,2332305.0,I,
2024-08-27 10:36:00,51076.0,51145.0,51076.0,51115.0,14325.0,2333820.0,I,
2024-08-27 10:39:00,51121.75,51129.8,51089.65,51128.25,12300.0,2338410.0,I,
2024-08-27 10:42:00,51128.25,51147.75,51095.7,51095.7,7500.0,2319960.0,I,
2024-08-27 10:45:00,51095.0,51125.3,51073.35,51117.1,12810.0,2323380.0,I,
2024-08-27 10:48:00,51123.35,51135.0,51110.0,51111.45,5370.0,2329320.0,I,
2024-08-27 10:51:00,51111.45,51208.65,51108.2,51208.65,21690.0,2329005.0,I,
2024-08-27 10:54:00,51200.45,51212.75,51145.4,51150.0,20970.0,2324100.0,I,
2024-08-27 10:57:00,51150.0,51173.0,51147.7,51162.95,10980.0,2323710.0,I,
2024-08-27 11:00:00,51162.95,51210.0,51161.45,51180.0,20760.0,2318040.0,I,
2024-08-27 11:03:00,51186.75,51198.0,51171.5,51197.95,12210.0,2311695.0,I,
2024-08-27 11:06:00,51197.95,51245.0,51190.0,51229.25,48000.0,2295825.0,I,
2024-08-27 11:09:00,51228.05,51245.0,51196.8,51206.7,11430.0,2292510.0,I,
2024-08-27 11:12:00,51212.15,51224.25,51181.4,51186.0,13110.0,2292525.0,I,
2024-08-27 11:15:00,51186.0,51210.0,51182.55,51210.0,11940.0,2291805.0,I,
2024-08-27 11:18:00,51210.0,51299.0,51210.0,51297.65,58965.0,2287980.0,I,
2024-08-27 11:21:00,51300.0,51312.6,51257.2,51269.95,35355.0,2288130.0,I,
2024-08-27 11:24:00,51260.9,51285.6,51255.0,51285.6,16500.0,2295885.0,I,
2024-08-27 11:27:00,51285.6,51350.0,51279.45,51335.0,39675.0,2288565.0,I,
2024-08-27 11:30:00,51340.35,51370.0,51323.25,51343.5,40110.0,2277840.0,I,
2024-08-27 11:33:00,51339.8,51340.85,51313.35,51335.0,14070.0,2273895.0,I,
2024-08-27 11:36:00,51335.0,51368.0,51321.25,51360.0,20505.0,2271720.0,I,
2024-08-27 11:39:00,51359.75,51365.0,51300.7,51312.25,19845.0,2274135.0,I,
2024-08-27 11:42:00,51312.25,51327.4,51286.7,51301.05,47835.0,2276280.0,I,
2024-08-27 11:45:00,51311.0,51328.8,51293.85,51304.55,12435.0,2263170.0,I,
2024-08-27 11:48:00,51304.65,51313.35,51272.5,51276.45,15585.0,2266905.0,I,
2024-08-27 11:51:00,51276.45,51312.95,51266.5,51288.25,9855.0,2254890.0,I,
2024-08-27 11:54:00,51288.25,51316.65,51279.5,51316.65,9045.0,2257680.0,I,
2024-08-27 11:57:00,51313.85,51313.85,51276.0,51279.8,6075.0,2260470.0,I,
2024-08-27 12:00:00,51279.8,51289.95,51255.0,51257.65,12480.0,2264985.0,I,
2024-08-27 12:03:00,51267.0,51290.0,51240.05,51283.85,16020.0,2271030.0,I,
2024-08-27 12:06:00,51280.25,51304.5,51270.0,51274.5,11355.0,2277720.0,I,
2024-08-27 12:09:00,51274.5,51274.5,51245.15,51249.0,8460.0,2281575.0,I,
2024-08-27 12:12:00,51245.2,51276.7,51243.2,51274.65,6825.0,2274390.0,I,
2024-08-27 12:15:00,51274.65,51280.4,51241.0,51250.0,14070.0,2282910.0,I,
2024-08-27 12:18:00,51250.0,51260.0,51240.35,51257.65,8880.0,2286735.0,I,
2024-08-27 12:21:00,51260.9,51295.0,51254.9,51292.55,11835.0,2289540.0,I,
2024-08-27 12:24:00,51292.55,51308.05,51285.35,51298.35,19290.0,2288295.0,I,
2024-08-27 12:27:00,51300.0,51301.9,51276.3,51280.0,7980.0,2290425.0,I,
2024-08-27 12:30:00,51280.45,51304.9,51270.05,51300.0,9825.0,2293800.0,I,
2024-08-27 12:33:00,51295.35,51308.4,51275.35,51281.85,9615.0,2301105.0,I,
2024-08-27 12:36:00,51281.85,51288.45,51265.0,51282.4,20160.0,2299785.0,I,
2024-08-27 12:39:00,51283.2,51293.95,51275.15,51276.0,7785.0,2296020.0,I,
2024-08-27 12:42:00,51276.0,51298.0,51271.5,51298.0,8430.0,2299215.0,I,
2024-08-27 12:45:00,51295.1,51332.8,51295.1,51321.0,13530.0,2307165.0,I,
2024-08-27 12:48:00,51321.0,51327.6,51307.15,51319.85,8130.0,2304975.0,I,
2024-08-27 12:51:00,51321.2,51348.0,51311.75,51345.95,8085.0,2304930.0,I,
2024-08-27 12:54:00,51345.95,51360.0,51290.15,51293.0,14700.0,2305170.0,I,
2024-08-27 12:57:00,51298.0,51319.6,51288.0,51312.65,5445.0,2305200.0,I,
2024-08-27 13:00:00,51313.6,51328.0,51305.8,51328.0,11580.0,2217480.0,I,
2024-08-27 13:03:00,51328.0,51352.95,51326.65,51337.9,9630.0,2176665.0,I,
2024-08-27 13:06:00,51343.55,51365.0,51340.0,51353.1,8715.0,2177670.0,I,
2024-08-27 13:09:00,51356.5,51359.4,51321.8,51345.0,9045.0,2179485.0,I,
2024-08-27 13:12:00,51341.25,51346.85,51303.05,51331.3,4710.0,2165280.0,I,
2024-08-27 13:15:00,51331.3,51337.85,51310.0,51321.15,16290.0,2162835.0,I,
2024-08-27 13:18:00,51321.15,51332.6,51316.4,51330.0,5085.0,2155320.0,I,
2024-08-27 13:21:00,51330.0,51338.75,51291.95,51311.75,8730.0,2157645.0,I,
2024-08-27 13:24:00,51311.75,51320.3,51286.5,51292.1,7020.0,2159025.0,I,
2024-08-27 13:27:00,51296.3,51305.0,51272.5,51289.7,5670.0,2162220.0,I,
2024-08-27 13:30:00,51289.7,51296.9,51272.65,51281.8,14055.0,2163765.0,I,
2024-08-27 13:33:00,51282.1,51335.0,51282.1,51335.0,7200.0,2162340.0,I,
2024-08-27 13:36:00,51335.0,51349.85,51318.4,51336.25,5130.0,2161740.0,I,
2024-08-27 13:39:00,51333.5,51358.1,51332.7,51349.25,14640.0,2163180.0,I,
2024-08-27 13:42:00,51350.0,51354.35,51331.8,51340.25,8850.0,2166360.0,I,
2024-08-27 13:45:00,51340.25,51340.25,51310.0,51332.85,7410.0,2170380.0,I,
2024-08-27 13:48:00,51332.85,51336.85,51320.0,51321.45,2670.0,2167980.0,I,
2024-08-27 13:51:00,51321.45,51375.0,51321.0,51361.5,27210.0,2169510.0,I,
2024-08-27 13:54:00,51359.7,51388.55,51331.75,51333.5,25275.0,2182485.0,I,
2024-08-27 13:57:00,51333.5,51341.95,51320.0,51341.95,11265.0,2156940.0,I,
