datetime,o,h,l,c,v,oi
2025-03-24 09:15:00,23482.3,23493.7,23443.55,23485.65,167850,14364225
2025-03-24 09:16:00,23486.5,23516.25,23486.5,23516.25,123000,14364225
2025-03-24 09:17:00,23518.0,23521.8,23503.65,23508.3,58350,14364225
2025-03-24 09:18:00,23508.6,23513.95,23500.7,23512.0,40275,14374950
2025-03-24 09:19:00,23512.0,23529.8,23506.8,23529.8,37125,14374950
2025-03-24 09:20:00,23524.25,23529.9,23511.0,23514.95,71475,14374950
2025-03-24 09:21:00,23515.65,23517.0,23493.95,23500.0,55575,14409450
2025-03-24 09:22:00,23500.0,23511.0,23495.7,23511.0,22425,14409450
2025-03-24 09:23:00,23517.95,23518.0,23503.45,23510.0,24525,14409450
2025-03-24 09:24:00,23509.95,23524.95,23508.65,23522.5,32850,14428800
2025-03-24 09:25:00,23522.3,23522.3,23502.0,23505.45,46500,14428800
2025-03-24 09:26:00,23505.95,23514.4,23500.05,23504.1,26625,14428800
2025-03-24 09:27:00,23501.0,23505.45,23495.0,23499.55,43125,14442450
2025-03-24 09:28:00,23500.0,23513.0,23495.0,23510.0,27150,14442450
2025-03-24 09:29:00,23510.0,23510.0,23495.0,23499.95,12675,14442450
2025-03-24 09:30:00,23500.0,23500.0,23466.3,23474.25,81600,14452725
2025-03-24 09:31:00,23472.95,23480.5,23463.8,23473.0,52275,14452725
2025-03-24 09:32:00,23470.0,23491.95,23470.0,23490.7,17475,14452725
2025-03-24 09:33:00,23494.95,23494.95,23472.55,23475.0,15825,14466150
2025-03-24 09:34:00,23471.0,23471.0,23455.2,23460.0,48375,14466150
2025-03-24 09:35:00,23457.0,23472.0,23456.5,23472.0,21300,14466150
2025-03-24 09:36:00,23472.15,23475.0,23462.4,23468.4,11400,14457600
2025-03-24 09:37:00,23474.95,23477.5,23465.1,23475.0,11550,14457600
2025-03-24 09:38:00,23476.0,23477.5,23464.0,23470.0,12375,14457600
2025-03-24 09:39:00,23468.85,23468.85,23450.0,23455.0,34125,14454525
2025-03-24 09:40:00,23452.2,23461.05,23441.5,23456.55,30675,14454525
2025-03-24 09:41:00,23458.4,23482.0,23455.8,23482.0,16650,14454525
2025-03-24 09:42:00,23482.0,23508.8,23482.0,23494.7,45975,14443125
2025-03-24 09:43:00,23498.75,23500.0,23488.45,23490.0,17250,14443125
2025-03-24 09:44:00,23489.0,23498.95,23481.15,23485.0,16200,14443125
2025-03-24 09:45:00,23486.75,23500.0,23486.75,23494.2,21900,14447775
2025-03-24 09:46:00,23495.0,23498.25,23481.0,23498.0,14175,14447775
2025-03-24 09:47:00,23498.85,23498.95,23489.0,23493.0,11550,14447775
2025-03-24 09:48:00,23493.85,23514.0,23492.5,23514.0,29100,14455650
2025-03-24 09:49:00,23513.7,23518.0,23506.5,23514.0,19050,14455650
2025-03-24 09:50:00,23512.05,23539.5,23510.0,23533.0,70575,14455650
2025-03-24 09:51:00,23531.3,23540.9,23520.0,23525.2,39525,14453250
2025-03-24 09:52:00,23525.2,23527.25,23516.0,23520.95,25725,14453250
2025-03-24 09:53:00,23521.3,23525.9,23515.0,23520.0,8400,14453250
2025-03-24 09:54:00,23520.95,23529.5,23515.0,23515.0,18375,14475825
2025-03-24 09:55:00,23515.0,23529.85,23515.0,23529.65,19500,14475825
2025-03-24 09:56:00,23530.55,23549.0,23529.0,23544.95,26925,14475825
2025-03-24 09:57:00,23542.6,23550.0,23542.6,23550.0,30150,14488275
2025-03-24 09:58:00,23550.0,23564.5,23548.25,23560.0,34350,14488275
2025-03-24 09:59:00,23560.0,23568.0,23560.0,23564.9,29250,14488275
2025-03-24 10:00:00,23562.75,23566.95,23555.4,23555.65,39525,14481075
2025-03-24 10:01:00,23557.9,23571.95,23557.9,23565.0,25800,14481075
2025-03-24 10:02:00,23569.45,23572.0,23564.95,23572.0,22500,14481075
2025-03-24 10:03:00,23572.45,23584.9,23572.45,23577.15,36525,14486025
2025-03-24 10:04:00,23576.25,23576.95,23570.0,23570.05,25425,14486025
2025-03-24 10:05:00,23570.0,23573.85,23565.45,23567.55,15825,14486025
2025-03-24 10:06:00,23569.0,23570.95,23565.45,23566.1,12750,14496750
2025-03-24 10:07:00,23565.5,23569.0,23563.15,23566.95,28800,14496750
2025-03-24 10:08:00,23566.95,23569.65,23560.45,23567.4,22350,14496750
2025-03-24 10:09:00,23570.0,23570.0,23558.7,23561.65,11100,14504625
2025-03-24 10:10:00,23561.6,23565.0,23558.0,23565.0,12900,14504625
2025-03-24 10:11:00,23565.55,23569.05,23558.85,23558.95,8925,14504625
2025-03-24 10:12:00,23558.95,23563.3,23556.0,23558.1,7650,14508075
2025-03-24 10:13:00,23559.7,23568.0,23558.0,23563.0,9150,14508075
2025-03-24 10:14:00,23564.4,23564.4,23560.0,23564.4,9900,14508075
2025-03-24 10:15:00,23564.4,23570.0,23558.25,23563.2,9900,14507475
2025-03-24 10:16:00,23563.2,23570.0,23558.8,23558.8,14100,14507475
2025-03-24 10:17:00,23565.95,23571.0,23560.4,23565.95,7500,14507475
2025-03-24 10:18:00,23569.95,23575.0,23563.8,23568.0,17850,14502750
2025-03-24 10:19:00,23570.0,23579.95,23569.7,23578.9,17325,14502750
2025-03-24 10:20:00,23582.0,23584.15,23570.0,23570.0,23325,14502750
2025-03-24 10:21:00,23568.1,23578.3,23568.1,23575.0,8025,14521575
2025-03-24 10:22:00,23575.0,23575.0,23566.0,23566.0,7650,14521575
2025-03-24 10:23:00,23566.0,23566.9,23561.0,23565.0,19800,14521575
2025-03-24 10:24:00,23564.65,23565.25,23560.0,23564.0,5025,14521575
2025-03-24 10:25:00,23564.0,23571.0,23562.35,23570.0,9975,14520450
