datetime,o,h,l,c,v,oi
2024-06-10 09:15:00,23301.0,23397.55,23301.0,23397.55,172750,13106100
2024-06-10 09:16:00,23396.55,23410.0,23396.55,23403.9,143175,13106100
2024-06-10 09:17:00,23395.0,23399.95,23378.65,23383.65,140425,13106100
2024-06-10 09:18:00,23379.45,23399.0,23378.35,23397.45,72525,13093150
2024-06-10 09:19:00,23397.45,23401.8,23390.0,23390.0,83750,13093150
2024-06-10 09:20:00,23383.2,23383.2,23369.4,23378.5,100850,13093150
2024-06-10 09:21:00,23375.85,23378.6,23350.0,23356.05,100900,13096775
2024-06-10 09:22:00,23356.7,23364.1,23342.4,23342.4,107275,13096775
2024-06-10 09:23:00,23338.9,23347.0,23335.45,23342.4,103275,13096775
2024-06-10 09:24:00,23342.0,23376.0,23339.0,23376.0,103450,13029775
2024-06-10 09:25:00,23374.9,23374.9,23362.2,23368.55,79725,13029775
2024-06-10 09:26:00,23369.5,23372.0,23355.5,23372.0,54600,13029775
2024-06-10 09:27:00,23374.45,23400.0,23374.45,23391.75,77250,13005450
2024-06-10 09:28:00,23393.65,23400.0,23392.3,23395.8,42875,13005450
2024-06-10 09:29:00,23398.0,23399.0,23392.1,23394.05,62100,13005450
2024-06-10 09:30:00,23396.65,23396.65,23375.05,23384.5,58900,13033350
2024-06-10 09:31:00,23385.0,23389.7,23377.0,23380.4,45900,13033350
2024-06-10 09:32:00,23377.5,23378.05,23363.45,23369.65,40800,13033350
2024-06-10 09:33:00,23367.0,23369.0,23351.15,23353.95,47575,13050850
2024-06-10 09:34:00,23352.55,23352.65,23317.0,23321.9,89750,13050850
2024-06-10 09:35:00,23318.25,23337.7,23316.2,23332.05,63525,13050850
2024-06-10 09:36:00,23328.55,23328.55,23280.2,23282.55,125125,13038150
2024-06-10 09:37:00,23284.65,23284.65,23245.4,23272.2,139325,13038150
2024-06-10 09:38:00,23274.8,23297.9,23274.8,23285.0,60250,13038150
2024-06-10 09:39:00,23285.0,23285.0,23268.2,23272.6,35825,12991300
2024-06-10 09:40:00,23279.4,23312.35,23270.75,23309.05,39825,12991300
2024-06-10 09:41:00,23314.65,23343.35,23308.0,23334.15,51325,12991300
2024-06-10 09:42:00,23336.35,23349.2,23325.1,23347.45,42300,13000875
2024-06-10 09:43:00,23345.0,23349.45,23335.55,23341.55,23325,13000875
2024-06-10 09:44:00,23338.15,23343.8,23328.85,23328.85,24175,13000875
2024-06-10 09:45:00,23326.0,23327.7,23309.7,23309.7,25150,13015200
2024-06-10 09:46:00,23305.05,23308.0,23292.8,23307.8,39425,13015200
2024-06-10 09:47:00,23304.35,23320.0,23296.15,23296.8,55150,13015200
2024-06-10 09:48:00,23297.6,23298.0,23283.05,23283.05,35175,13038350
2024-06-10 09:49:00,23283.7,23299.8,23281.2,23286.0,26350,13038350
2024-06-10 09:50:00,23283.05,23293.2,23280.55,23292.8,24200,13038350
2024-06-10 09:51:00,23290.7,23302.5,23276.6,23278.3,38000,13036650
2024-06-10 09:52:00,23278.35,23278.35,23256.75,23260.0,60425,13036650
2024-06-10 09:53:00,23255.6,23279.1,23255.0,23277.4,35675,13036650
2024-06-10 09:54:00,23276.05,23284.3,23269.05,23275.8,25125,13010875
2024-06-10 09:55:00,23279.85,23292.0,23274.65,23278.5,29525,13010875
2024-06-10 09:56:00,23278.3,23278.3,23265.0,23268.65,34000,13010875
2024-06-10 09:57:00,23268.15,23290.6,23268.15,23283.75,27800,13007725
2024-06-10 09:58:00,23280.85,23280.85,23266.25,23269.85,19600,13007725
2024-06-10 09:59:00,23269.85,23274.65,23260.2,23260.2,18475,13007725
2024-06-10 10:00:00,23257.0,23262.95,23245.0,23248.95,62500,13008225
2024-06-10 10:01:00,23246.45,23259.55,23230.05,23256.95,76600,13008225
2024-06-10 10:02:00,23259.0,23273.75,23259.0,23265.0,30975,13008225
2024-06-10 10:03:00,23267.0,23284.4,23267.0,23278.45,34300,12987475
2024-06-10 10:04:00,23282.95,23282.95,23261.05,23267.15,39775,12987475
2024-06-10 10:05:00,23265.0,23274.0,23261.0,23266.05,22600,12987475
2024-06-10 10:06:00,23262.5,23284.9,23262.5,23282.05,23425,13003025
2024-06-10 10:07:00,23281.0,23300.0,23276.05,23298.15,46100,13003025
2024-06-10 10:08:00,23298.55,23298.55,23280.25,23286.5,16525,13003025
2024-06-10 10:09:00,23286.2,23309.95,23285.2,23306.45,50800,12919075
2024-06-10 10:10:00,23304.65,23327.0,23300.55,23325.0,33175,12919075
2024-06-10 10:11:00,23325.0,23325.0,23315.0,23319.6,18150,12919075
2024-06-10 10:12:00,23321.75,23321.75,23307.75,23316.35,18100,12930200
2024-06-10 10:13:00,23319.9,23327.0,23317.55,23321.65,15625,12930200
2024-06-10 10:14:00,23322.6,23325.0,23314.0,23314.0,10875,12930200
2024-06-10 10:15:00,23317.6,23321.0,23311.05,23312.65,13525,12931175
2024-06-10 10:16:00,23312.85,23317.0,23305.1,23315.1,15500,12931175
2024-06-10 10:17:00,23313.2,23318.0,23308.45,23313.55,9225,12931175
