datetime,o,h,l,c,v,oi
2024-10-03 09:15:00,25670.1,25799.95,25670.1,25738.55,443225,14499200
2024-10-03 09:16:00,25733.85,25734.95,25708.65,25734.95,211200,14499200
2024-10-03 09:17:00,25725.8,25738.6,25725.8,25731.0,152050,14499200
2024-10-03 09:18:00,25732.0,25732.0,25712.0,25715.0,121775,14476825
2024-10-03 09:19:00,25716.35,25716.35,25705.0,25711.4,95000,14476825
2024-10-03 09:20:00,25705.0,25726.35,25705.0,25718.35,100225,14476825
2024-10-03 09:21:00,25716.5,25721.1,25708.4,25710.0,87050,14461675
2024-10-03 09:22:00,25709.1,25723.0,25700.0,25723.0,126925,14461675
2024-10-03 09:23:00,25722.0,25744.0,25722.0,25738.4,98800,14461675
2024-10-03 09:24:00,25730.05,25738.0,25722.5,25724.55,77425,14483275
2024-10-03 09:25:00,25727.0,25738.15,25725.0,25738.15,42025,14483275
2024-10-03 09:26:00,25732.0,25744.0,25732.0,25742.2,44825,14483275
2024-10-03 09:27:00,25738.1,25758.0,25738.1,25753.95,92900,14499450
2024-10-03 09:28:00,25760.0,25764.95,25751.6,25763.9,41450,14499450
2024-10-03 09:29:00,25762.2,25769.9,25758.95,25764.75,43325,14499450
2024-10-03 09:30:00,25761.4,25762.1,25751.0,25751.0,39700,14479575
2024-10-03 09:31:00,25751.3,25772.95,25751.3,25768.0,35100,14479575
2024-10-03 09:32:00,25768.95,25774.6,25762.05,25768.9,41050,14479575
2024-10-03 09:33:00,25768.85,25810.0,25768.85,25806.85,105150,14483875
2024-10-03 09:34:00,25805.35,25805.35,25784.0,25792.9,52050,14483875
2024-10-03 09:35:00,25785.0,25804.2,25775.0,25804.2,43175,14483875
2024-10-03 09:36:00,25811.0,25814.0,25796.6,25814.0,44150,14457475
2024-10-03 09:37:00,25810.0,25810.0,25791.35,25791.35,33300,14457475
2024-10-03 09:38:00,25791.1,25795.2,25786.0,25786.0,28125,14457475
2024-10-03 09:39:00,25790.0,25804.8,25788.0,25791.1,24800,14441450
2024-10-03 09:40:00,25792.65,25817.5,25790.15,25812.0,29550,14441450
2024-10-03 09:41:00,25808.0,25810.0,25795.75,25806.0,32325,14441450
2024-10-03 09:42:00,25804.5,25814.0,25802.2,25810.0,25400,14434725
2024-10-03 09:43:00,25810.0,25818.15,25805.0,25805.0,25975,14434725
2024-10-03 09:44:00,25805.05,25814.0,25794.6,25794.6,33275,14434725
2024-10-03 09:45:00,25795.0,25809.0,25791.25,25807.3,24150,14430025
2024-10-03 09:46:00,25810.0,25810.0,25790.6,25793.05,23900,14430025
2024-10-03 09:47:00,25792.05,25805.0,25791.8,25800.0,15100,14430025
2024-10-03 09:48:00,25800.6,25804.0,25788.85,25800.0,25675,14416575
2024-10-03 09:49:00,25792.0,25803.0,25792.0,25794.65,17325,14416575
2024-10-03 09:50:00,25793.65,25801.1,25792.55,25793.6,7925,14416575
2024-10-03 09:51:00,25796.9,25808.65,25795.0,25800.8,22000,14416250
2024-10-03 09:52:00,25805.0,25807.2,25790.5,25795.4,18400,14416250
2024-10-03 09:53:00,25792.85,25797.45,25789.0,25789.85,22050,14416250
2024-10-03 09:54:00,25785.0,25786.9,25766.0,25770.0,25875,14409325
2024-10-03 09:55:00,25767.2,25770.7,25760.0,25764.1,23500,14409325
2024-10-03 09:56:00,25764.6,25775.0,25764.6,25775.0,22050,14409325
2024-10-03 09:57:00,25775.0,25775.0,25762.3,25765.25,21825,14408975
2024-10-03 09:58:00,25765.25,25765.25,25760.2,25760.2,8300,14408975
2024-10-03 09:59:00,25757.0,25758.1,25746.2,25751.6,33525,14408975
2024-10-03 10:00:00,25751.6,25752.0,25732.3,25732.3,26750,14402625
2024-10-03 10:01:00,25732.05,25740.0,25726.0,25728.0,55875,14402625
2024-10-03 10:02:00,25728.0,25731.75,25725.9,25726.0,24675,14402625
2024-10-03 10:03:00,25726.4,25728.7,25720.0,25725.4,32050,14405900
2024-10-03 10:04:00,25721.0,25730.0,25720.95,25729.2,17925,14405900
2024-10-03 10:05:00,25733.1,25738.1,25725.0,25736.15,20075,14405900
2024-10-03 10:06:00,25732.3,25738.7,25724.0,25724.0,20325,14413650
2024-10-03 10:07:00,25724.0,25730.4,25722.05,25725.0,30250,14413650
2024-10-03 10:08:00,25729.85,25734.85,25725.0,25734.85,8225,14413650
2024-10-03 10:09:00,25735.0,25735.0,25726.4,25730.0,12725,14434700
2024-10-03 10:10:00,25727.0,25730.0,25714.0,25718.35,33325,14434700
2024-10-03 10:11:00,25705.1,25711.25,25702.35,25703.1,93825,14434700
2024-10-03 10:12:00,25706.9,25707.25,25695.6,25702.5,56425,14424075
2024-10-03 10:13:00,25704.65,25710.0,25702.0,25703.0,27675,14424075
2024-10-03 10:14:00,25702.8,25705.0,25698.0,25703.9,35725,14424075
2024-10-03 10:15:00,25700.0,25700.0,25694.4,25697.25,23150,14452125
2024-10-03 10:16:00,25697.2,25699.95,25685.65,25689.8,30375,14452125
2024-10-03 10:17:00,25687.2,25697.75,25686.35,25687.0,30800,14452125
2024-10-03 10:18:00,25687.9,25688.9,25680.0,25686.0,54125,14467375
2024-10-03 10:19:00,25686.0,25694.85,25682.25,25694.0,26550,14467375
2024-10-03 10:20:00,25693.0,25695.4,25685.3,25688.35,26000,14467375
2024-10-03 10:21:00,25687.0,25708.8,25687.0,25704.3,35850,14497850
2024-10-03 10:22:00,25704.3,25719.9,25701.6,25719.9,20125,14497850
2024-10-03 10:23:00,25718.5,25719.9,25710.45,25716.0,19850,14497850
2024-10-03 10:24:00,25716.0,25718.35,25706.05,25713.8,18025,14506075
2024-10-03 10:25:00,25718.8,25719.9,25708.95,25715.1,15575,14506075
2024-10-03 10:26:00,25719.9,25719.9,25710.0,25718.8,20375,14506075
2024-10-03 10:27:00,25718.85,25719.85,25709.15,25709.15,22000,14522475
2024-10-03 10:28:00,25714.4,25714.4,25705.0,25709.8,18675,14522475
2024-10-03 10:29:00,25709.8,25710.0,25704.8,25705.25,11975,14522475
2024-10-03 10:30:00,25704.85,25717.25,25704.6,25717.25,16125,14535400
2024-10-03 10:31:00,25709.9,25717.9,25706.0,25717.0,16100,14535400
2024-10-03 10:32:00,25713.15,25716.65,25707.35,25707.35,28775,14535400
2024-10-03 10:33:00,25710.0,25715.4,25705.05,25712.3,18650,14560500
2024-10-03 10:34:00,25714.4,25718.4,25705.85,25713.9,17375,14560500
2024-10-03 10:35:00,25709.6,25711.4,25705.0,25705.15,11900,14560500
2024-10-03 10:36:00,25705.0,25710.0,25704.4,25706.15,9075,14575825
2024-10-03 10:37:00,25703.0,25704.9,25694.65,25698.05,21650,14575825
2024-10-03 10:38:00,25693.65,25699.6,25691.45,25693.1,10700,14575825
2024-10-03 10:39:00,25692.3,25706.35,25692.3,25700.7,18325,14567000
2024-10-03 10:40:00,25702.25,25709.0,25697.0,25697.0,14275,14567000
2024-10-03 10:41:00,25699.7,25699.7,25691.5,25691.6,20950,14567000
2024-10-03 10:42:00,25696.9,25699.45,25691.1,25699.4,17025,14567950
2024-10-03 10:43:00,25695.15,25705.4,25695.15,25705.4,14750,14567950
2024-10-03 10:44:00,25705.0,25709.05,25695.0,25695.0,18100,14567950
2024-10-03 10:45:00,25696.7,25698.3,25691.25,25692.3,16750,14579150
2024-10-03 10:46:00,25692.0,25698.45,25690.8,25698.45,22650,14579150
2024-10-03 10:47:00,25696.65,25699.4,25690.8,25690.8,14400,14579150
2024-10-03 10:48:00,25690.85,25692.0,25687.1,25687.6,19600,14568525
2024-10-03 10:49:00,25691.85,25692.7,25685.15,25691.95,20950,14568525
2024-10-03 10:50:00,25689.0,25697.0,25687.05,25689.9,20775,14568525
2024-10-03 10:51:00,25690.65,25697.95,25685.6,25695.0,22875,14557450
2024-10-03 10:52:00,25692.0,25697.2,25680.55,25682.95,24650,14557450
2024-10-03 10:53:00,25688.75,25688.75,25680.0,25685.0,20175,14557450
2024-10-03 10:54:00,25685.0,25690.0,25684.0,25690.0,18150,14559525
2024-10-03 10:55:00,25689.75,25696.0,25688.95,25695.65,20150,14559525
2024-10-03 10:56:00,25692.65,25699.95,25692.05,25693.75,39050,14559525
2024-10-03 10:57:00,25694.5,25702.55,25692.65,25692.65,12925,14551250
2024-10-03 10:58:00,25693.6,25697.95,25688.9,25690.05,14025,14551250
2024-10-03 10:59:00,25690.0,25692.95,25686.1,25687.75,10700,14551250
2024-10-03 11:00:00,25686.2,25689.9,25680.9,25685.25,25100,14543650
2024-10-03 11:01:00,25683.15,25689.85,25683.15,25685.15,15425,14543650
2024-10-03 11:02:00,25685.0,25686.55,25680.0,25680.0,13650,14543650
2024-10-03 11:03:00,25680.0,25683.6,25675.0,25675.2,25050,14535400
2024-10-03 11:04:00,25675.0,25675.0,25665.0,25668.5,85825,14535400
2024-10-03 11:05:00,25668.05,25680.0,25664.0,25677.05,26200,14535400
2024-10-03 11:06:00,25676.35,25685.0,25676.0,25678.9,24400,14540950
2024-10-03 11:07:00,25678.3,25686.5,25678.3,25684.05,10475,14540950
2024-10-03 11:08:00,25686.0,25686.0,25677.0,25677.0,20725,14540950
2024-10-03 11:09:00,25681.0,25681.0,25675.0,25675.2,12900,14547850
2024-10-03 11:10:00,25675.5,25679.95,25673.0,25677.6,13300,14547850
2024-10-03 11:11:00,25676.95,25676.95,25673.05,25675.0,10275,14547850
2024-10-03 11:12:00,25673.0,25679.0,25671.0,25679.0,12400,14543775
2024-10-03 11:13:00,25677.95,25685.0,25673.7,25673.7,11500,14543775
2024-10-03 11:14:00,25673.0,25679.65,25671.35,25676.0,10175,14543775
2024-10-03 11:15:00,25675.95,25676.95,25661.25,25661.25,44025,14547600
2024-10-03 11:16:00,25657.95,25659.4,25651.0,25651.0,62275,14547600
2024-10-03 11:17:00,25651.5,25651.5,25637.0,25640.0,92025,14547600
2024-10-03 11:18:00,25641.0,25644.95,25635.3,25642.95,19775,14527300
2024-10-03 11:19:00,25643.6,25643.6,25631.0,25634.8,27275,14527300
2024-10-03 11:20:00,25634.0,25635.0,25630.25,25633.5,27575,14527300
2024-10-03 11:21:00,25633.65,25637.9,25620.0,25620.0,98750,14555025
2024-10-03 11:22:00,25620.0,25626.05,25611.0,25615.4,47225,14555025
2024-10-03 11:23:00,25611.25,25615.0,25602.0,25603.0,66600,14555025
2024-10-03 11:24:00,25605.1,25607.75,25602.0,25605.3,37525,14573500
2024-10-03 11:25:00,25605.0,25612.9,25601.25,25612.3,57525,14573500
2024-10-03 11:26:00,25612.3,25612.3,25591.0,25596.0,96050,14573500
2024-10-03 11:27:00,25594.9,25600.15,25594.9,25600.15,32400,14641450
2024-10-03 11:28:00,25600.2,25601.45,25592.0,25595.0,32550,14641450
2024-10-03 11:29:00,25594.9,25602.8,25590.0,25600.0,26075,14641450
2024-10-03 11:30:00,25596.05,25607.7,25596.05,25607.35,26425,14485500
2024-10-03 11:31:00,25606.9,25615.55,25604.05,25615.55,33025,14485500
2024-10-03 11:32:00,25614.35,25614.5,25601.2,25601.2,23700,14485500
2024-10-03 11:33:00,25604.95,25604.95,25600.0,25600.0,22125,14511275
2024-10-03 11:34:00,25600.2,25600.7,25583.05,25589.4,48600,14511275
2024-10-03 11:35:00,25588.0,25590.9,25580.0,25587.15,28575,14511275
2024-10-03 11:36:00,25591.4,25604.4,25590.85,25604.4,23250,14526375
2024-10-03 11:37:00,25602.45,25602.45,25597.0,25599.0,15400,14526375
2024-10-03 11:38:00,25602.4,25612.0,25602.4,25610.15,21325,14526375
2024-10-03 11:39:00,25607.0,25611.4,25603.2,25606.0,15925,14537525
2024-10-03 11:40:00,25607.0,25607.0,25599.9,25599.9,18775,14537525
2024-10-03 11:41:00,25595.0,25606.05,25595.0,25603.9,10225,14537525
2024-10-03 11:42:00,25600.0,25604.0,25591.05,25592.0,11775,14550675
2024-10-03 11:43:00,25593.95,25593.95,25583.45,25584.0,13600,14550675
2024-10-03 11:44:00,25584.0,25584.0,25580.0,25580.9,15550,14550675
2024-10-03 11:45:00,25581.0,25588.95,25580.3,25588.9,20975,14557750
2024-10-03 11:46:00,25586.7,25598.0,25585.0,25596.4,48300,14557750
2024-10-03 11:47:00,25592.25,25598.55,25585.0,25597.55,28975,14557750
2024-10-03 11:48:00,25597.55,25602.4,25595.0,25598.8,25050,14617675
2024-10-03 11:49:00,25597.95,25597.95,25585.1,25589.85,14650,14617675
2024-10-03 11:50:00,25585.0,25589.0,25580.0,25583.8,9500,14617675
2024-10-03 11:51:00,25583.95,25587.0,25575.0,25575.0,25325,14621925
2024-10-03 11:52:00,25576.0,25576.0,25566.0,25575.0,48825,14621925
2024-10-03 11:53:00,25579.15,25586.35,25573.05,25583.2,20275,14621925
2024-10-03 11:54:00,25584.5,25587.0,25579.65,25582.2,16125,14622850
2024-10-03 11:55:00,25579.4,25585.35,25576.2,25584.35,16875,14622850
2024-10-03 11:56:00,25584.7,25595.0,25575.5,25575.5,19575,14622850
2024-10-03 11:57:00,25576.05,25585.0,25575.7,25582.05,15825,14622225
2024-10-03 11:58:00,25583.35,25586.9,25580.0,25581.0,9675,14622225
2024-10-03 11:59:00,25583.15,25583.15,25575.0,25575.95,14950,14622225
2024-10-03 12:00:00,25575.0,25577.05,25570.0,25572.45,13175,14603950
2024-10-03 12:01:00,25570.0,25581.1,25567.3,25576.45,22900,14603950
2024-10-03 12:02:00,25576.45,25577.0,25574.65,25576.75,10750,14603950
2024-10-03 12:03:00,25575.95,25582.5,25575.95,25582.05,11275,14585200
2024-10-03 12:04:00,25582.15,25585.55,25579.0,25582.05,17775,14585200
2024-10-03 12:05:00,25578.9,25586.5,25578.9,25585.5,31725,14585200
2024-10-03 12:06:00,25585.5,25585.5,25571.1,25572.0,25850,14606900
2024-10-03 12:07:00,25572.75,25579.8,25567.15,25578.1,17450,14606900
2024-10-03 12:08:00,25578.1,25592.3,25578.1,25581.15,19550,14606900
2024-10-03 12:09:00,25581.6,25592.5,25581.6,25592.5,15550,14611275
2024-10-03 12:10:00,25591.4,25598.0,25591.35,25595.0,16900,14611275
2024-10-03 12:11:00,25594.0,25594.95,25590.0,25590.15,10275,14611275
2024-10-03 12:12:00,25590.0,25590.35,25582.95,25590.35,10500,14611675
2024-10-03 12:13:00,25591.75,25597.75,25585.0,25585.25,8925,14611675
2024-10-03 12:14:00,25585.1,25587.85,25574.95,25575.0,13550,14611675
2024-10-03 12:15:00,25574.45,25580.0,25573.0,25575.85,26525,14614000
2024-10-03 12:16:00,25578.0,25581.0,25575.05,25578.75,7100,14614000
2024-10-03 12:17:00,25578.35,25585.05,25578.3,25584.0,8725,14614000
2024-10-03 12:18:00,25585.0,25585.0,25562.15,25570.0,30625,14611175
2024-10-03 12:19:00,25568.9,25575.95,25567.25,25567.25,10550,14611175
2024-10-03 12:20:00,25566.25,25567.25,25560.0,25566.35,23300,14611175
2024-10-03 12:21:00,25566.1,25576.0,25566.1,25572.75,16375,14606075
2024-10-03 12:22:00,25572.45,25572.45,25565.3,25572.15,16675,14606075
2024-10-03 12:23:00,25569.05,25575.0,25567.6,25574.0,12675,14606075
2024-10-03 12:24:00,25574.0,25574.0,25569.4,25571.95,12050,14611975
2024-10-03 12:25:00,25572.0,25575.0,25570.1,25575.0,10900,14611975
2024-10-03 12:26:00,25572.0,25574.5,25562.1,25566.45,16725,14611975
2024-10-03 12:27:00,25562.0,25574.5,25561.4,25569.65,15450,14617425
2024-10-03 12:28:00,25569.85,25572.05,25566.75,25570.6,11300,14617425
2024-10-03 12:29:00,25573.7,25573.7,25560.15,25564.1,28650,14617425
2024-10-03 12:30:00,25558.4,25568.0,25555.1,25567.9,27725,14646200
2024-10-03 12:31:00,25562.0,25565.0,25561.0,25565.0,14700,14646200
2024-10-03 12:32:00,25568.95,25570.0,25565.1,25568.5,14000,14646200
2024-10-03 12:33:00,25568.9,25578.55,25568.9,25572.15,15975,14649825
2024-10-03 12:34:00,25577.0,25580.0,25574.25,25579.95,18000,14649825
2024-10-03 12:35:00,25577.9,25584.95,25577.9,25584.5,12825,14649825
2024-10-03 12:36:00,25584.85,25592.85,25581.1,25592.4,17725,14662575
2024-10-03 12:37:00,25590.0,25600.0,25590.0,25597.6,21175,14662575
2024-10-03 12:38:00,25597.05,25606.95,25595.0,25605.1,35450,14662575
2024-10-03 12:39:00,25606.4,25607.55,25601.1,25604.8,29325,14676450
2024-10-03 12:40:00,25603.35,25606.75,25600.65,25602.0,22650,14676450
2024-10-03 12:41:00,25600.0,25600.9,25596.0,25599.95,19650,14676450
2024-10-03 12:42:00,25597.9,25600.0,25594.5,25595.55,11325,14697350
2024-10-03 12:43:00,25594.9,25595.0,25590.0,25594.35,9350,14697350
2024-10-03 12:44:00,25593.85,25593.85,25590.6,25591.85,6225,14697350
2024-10-03 12:45:00,25591.85,25594.25,25589.05,25591.0,20425,14700475
2024-10-03 12:46:00,25585.85,25591.15,25577.95,25577.95,17075,14700475
2024-10-03 12:47:00,25578.8,25579.9,25576.0,25577.0,15575,14700475
2024-10-03 12:48:00,25578.0,25579.75,25572.0,25573.65,11450,14719350
2024-10-03 12:49:00,25571.0,25574.35,25570.0,25570.0,16275,14719350
2024-10-03 12:50:00,25570.95,25572.8,25567.1,25569.0,8125,14719350
2024-10-03 12:51:00,25568.4,25578.65,25567.4,25575.0,12875,14658125
