datetime,o,h,l,c,v,oi
2025-05-02 09:15:00,24399.9,24530.0,24399.9,24516.9,303375,13368375
2025-05-02 09:16:00,24523.0,24523.0,24497.1,24515.1,112575,13368375
2025-05-02 09:17:00,24509.0,24539.9,24509.0,24535.0,127125,13368375
2025-05-02 09:18:00,24532.6,24536.0,24522.0,24522.0,49050,13413225
2025-05-02 09:19:00,24520.1,24529.9,24512.6,24512.6,73125,13413225
2025-05-02 09:20:00,24511.2,24530.0,24511.0,24518.0,64500,13413225
2025-05-02 09:21:00,24520.1,24534.4,24503.5,24512.8,60825,13450425
2025-05-02 09:22:00,24512.0,24518.9,24501.0,24512.5,40650,13450425
2025-05-02 09:23:00,24507.0,24522.5,24498.0,24522.5,51825,13450425
2025-05-02 09:24:00,24522.5,24524.3,24506.5,24506.5,36975,13493400
2025-05-02 09:25:00,24509.9,24528.0,24505.1,24528.0,36075,13493400
2025-05-02 09:26:00,24528.0,24564.7,24525.6,24560.0,128850,13493400
2025-05-02 09:27:00,24560.0,24564.9,24550.0,24563.3,65400,13506225
2025-05-02 09:28:00,24565.0,24593.0,24560.0,24590.0,99075,13506225
2025-05-02 09:29:00,24595.0,24608.3,24592.8,24608.3,159450,13506225
2025-05-02 09:30:00,24607.0,24640.0,24604.2,24640.0,152700,13669575
2025-05-02 09:31:00,24642.8,24655.0,24625.1,24628.2,145275,13669575
2025-05-02 09:32:00,24631.9,24633.9,24620.1,24625.8,72825,13669575
2025-05-02 09:33:00,24627.3,24640.0,24625.2,24637.6,45150,13718550
2025-05-02 09:34:00,24633.4,24660.0,24633.4,24650.0,80550,13718550
2025-05-02 09:35:00,24650.8,24654.0,24634.0,24640.0,66975,13718550
2025-05-02 09:36:00,24642.0,24651.8,24642.0,24644.4,57750,13768950
2025-05-02 09:37:00,24644.4,24650.0,24627.1,24642.5,64875,13768950
2025-05-02 09:38:00,24642.4,24650.0,24631.7,24640.7,44175,13768950
2025-05-02 09:39:00,24640.9,24670.0,24633.1,24669.9,54075,13775250
2025-05-02 09:40:00,24665.3,24681.2,24665.0,24665.0,77325,13775250
2025-05-02 09:41:00,24668.5,24669.9,24656.0,24667.4,46500,13775250
2025-05-02 09:42:00,24667.2,24674.9,24664.3,24674.8,39300,13802850
2025-05-02 09:43:00,24670.0,24671.1,24641.9,24651.6,54825,13802850
2025-05-02 09:44:00,24651.0,24665.6,24651.0,24664.9,39450,13802850
2025-05-02 09:45:00,24664.9,24671.9,24655.7,24662.4,33975,13791075
2025-05-02 09:46:00,24665.0,24665.0,24652.1,24653.6,18225,13791075
2025-05-02 09:47:00,24652.2,24665.0,24652.2,24658.0,37050,13791075
2025-05-02 09:48:00,24658.0,24669.6,24658.0,24658.5,37200,13807800
2025-05-02 09:49:00,24660.0,24699.0,24660.0,24679.6,80025,13807800
2025-05-02 09:50:00,24681.4,24687.9,24670.0,24675.0,36675,13807800
2025-05-02 09:51:00,24673.6,24679.9,24666.7,24676.0,26625,13824750
2025-05-02 09:52:00,24680.0,24681.5,24665.1,24665.1,23325,13824750
2025-05-02 09:53:00,24665.1,24683.9,24665.0,24680.0,32175,13824750
2025-05-02 09:54:00,24682.9,24691.2,24676.7,24689.7,41100,13842900
2025-05-02 09:55:00,24690.0,24707.9,24689.9,24690.1,105150,13842900
2025-05-02 09:56:00,24690.9,24703.0,24690.9,24699.1,27225,13842900
2025-05-02 09:57:00,24698.4,24709.9,24695.3,24708.0,28725,13873725
2025-05-02 09:58:00,24709.9,24710.0,24698.2,24709.1,54825,13873725
2025-05-02 09:59:00,24706.0,24707.8,24696.6,24702.6,32775,13873725
2025-05-02 10:00:00,24702.1,24710.2,24702.1,24709.0,36675,13881975
2025-05-02 10:01:00,24709.0,24710.0,24701.0,24705.4,22725,13881975
2025-05-02 10:02:00,24705.7,24718.3,24698.7,24700.0,106650,13881975
2025-05-02 10:03:00,24699.5,24702.0,24690.0,24690.0,23175,13895250
