Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BANKNIFTY-I.NFO,06/03/2025,09:15:00,48894.7,48880.05,180,48910.05,240,900,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:00,48894.7,48880.05,180,48910.05,240,0,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:00,48980,48880.05,180,48910.05,240,0,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:00,48880,48880.05,180,48910.05,240,0,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:01,48892.4,48892.4,180,48910,60,1380,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:01,48862.25,48892.4,180,48910,60,0,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:03,48905.25,48905.2,90,48910,120,1440,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:04,48919.85,48895.85,60,48920.5,120,2190,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:06,48972.1,48959.95,150,48974,90,1800,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:07,49083.45,49090.4,30,49093.95,60,8700,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:07,49090,49090.4,30,49093.95,60,0,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:09,49068.1,49053.85,150,49084.45,150,4230,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:09,49099.9,49053.85,150,49084.45,150,0,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:10,49016.2,49023.95,150,49049.8,30,6120,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:12,49006.2,48977.3,120,49005.1,120,2340,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:13,48974,48972.1,750,48980.7,60,570,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:15,48953.5,48926.75,180,48950.5,120,1110,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:16,48936.5,48910.05,120,48931.8,90,420,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:18,48920.6,48930.9,60,48946.7,30,690,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:19,48925.4,48925.65,120,48951.1,90,1800,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:21,48937.45,48915.65,60,48937.4,120,1320,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:23,48931.35,48917.65,150,48931.35,150,1200,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:24,48925.4,48925.15,60,48944.7,120,1530,2995710
BANKNIFTY-I.NFO,06/03/2025,09:15:26,48931.35,48926.05,150,48944.1,120,780,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:27,48938.75,48916.05,180,48938.75,90,1710,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:29,48937.5,48937.5,150,48953.55,60,1950,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:31,48954.15,48954.15,150,48973.95,60,210,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:32,48955,48954,60,48964.45,30,330,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:34,48949.95,48938.2,150,48949.95,30,690,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:35,48950,48944.1,270,48950,60,420,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:37,48942.5,48942.55,30,48949.4,60,1050,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:38,48965.5,48950.05,150,48965.45,30,2040,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:40,48951.15,48951.15,240,48967.85,30,90,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:42,48951.15,48950,210,48951.15,30,420,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:43,48950.05,48950,120,48960.8,60,300,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:45,48955,48951.8,30,48956.55,60,480,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:46,48956.55,48952.25,90,48960.6,30,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:48,48965,48952.8,180,48969.85,210,540,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:50,48953.2,48953,240,48966.2,120,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:51,48953.1,48953.6,30,48956.55,60,330,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:53,48956.45,48953.05,30,48956.5,30,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:54,48951.2,48951.2,30,48951.8,30,1020,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:56,48949.45,48949.45,120,48949.55,30,1080,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:57,48949.4,48949.4,30,48952.4,30,1320,2997090
BANKNIFTY-I.NFO,06/03/2025,09:15:59,48949.25,48949.45,30,48952.2,30,210,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:01,48966.9,48967.3,120,48974,60,510,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:02,48969,48970.2,120,48980,120,480,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:04,48962.45,48962.45,120,48979.3,120,360,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:05,48966.5,48966.5,90,48977.3,30,1230,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:07,48967.7,48965.95,30,48977.25,30,420,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:08,48975,48971.85,30,48978,90,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:10,48970,48970,60,48981.95,120,600,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:12,48980,48980,570,48982,120,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:13,48984,48984,780,48985.85,120,1020,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:15,48983.55,48982,120,48982.65,30,1320,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:16,48970,48966,30,48969.05,60,2010,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:18,48955.4,48951,30,48958.95,30,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:20,48965.5,48951,30,48961.45,30,1140,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:21,48969.55,48951.05,150,48970,930,840,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:23,48969.95,48951.85,150,48967.6,90,420,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:24,48951.8,48952.5,30,48967.9,120,300,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:26,48967.2,48956.85,30,48967.2,120,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:28,48950,48952.7,60,48962.05,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:29,48950,48950,60,48962.65,90,1110,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:31,48962,48950.9,150,48962.7,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:32,48962.7,48949.9,120,48967.45,120,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:34,48949.6,48949.55,30,48956.85,150,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:35,48940.05,48940,240,48949.6,30,1350,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:37,48949.6,48940.05,30,48953.5,120,90,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:39,48950,48944,30,48948.05,120,60,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:40,48953.3,48934.8,180,48948,30,1350,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:42,48934.95,48933,30,48940,90,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:43,48940,48934.4,30,48940,60,300,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:45,48929,48928.9,900,48930,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:47,48930,48928.95,90,48930,60,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:48,48928.9,48928.9,780,48933.9,120,300,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:50,48933.1,48928.9,120,48933,30,930,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:51,48939.95,48930,30,48939.5,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:53,48931.9,48931.35,90,48944.95,120,390,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:55,48942.05,48931.4,120,48941.65,30,540,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:56,48942.1,48931.4,90,48941.95,30,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:58,48927.3,48927.3,570,48928.05,30,1350,2997090
BANKNIFTY-I.NFO,06/03/2025,09:16:59,48928,48928.6,150,48942.05,60,810,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:01,48950,48938.65,120,48950,90,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:02,48947.6,48933,30,48943.65,300,330,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:04,48950,48941.75,30,48948.95,60,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:06,48933.1,48932.85,90,48945.95,120,300,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:07,48931.3,48935,30,48945.25,120,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:09,48942.75,48931,30,48943.2,30,510,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:10,48928.1,48928,150,48940,30,720,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:12,48942.3,48928.1,120,48941.5,30,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:14,48928.05,48928,150,48937.9,120,300,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:15,48928,48928,60,48937.7,30,330,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:17,48939.4,48928,60,48939.55,30,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:18,48928,48930,30,48934.9,30,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:20,48934.9,48930,30,48935,30,210,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:22,48939.95,48935,60,48940,90,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:23,48940,48930,180,48940,30,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:25,48944.35,48930.05,120,48944.1,30,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:26,48940,48939.95,30,48943.55,30,150,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:28,48932.6,48925,300,48935,30,990,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:30,48935,48931,30,48937.95,60,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:31,48939.05,48931,30,48939.85,30,60,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:33,48939.05,48931,120,48939.75,30,0,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:34,48942.6,48930,660,48939.75,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:36,48931.1,48930,630,48938.6,30,210,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:38,48930,48930,270,48931,120,360,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:39,48930,48925,330,48928.1,30,360,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:41,48925,48925,240,48929.6,30,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:42,48923.2,48920.1,30,48925.45,30,1230,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:44,48920.1,48920.1,60,48924.95,30,450,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:46,48920,48920,780,48922.75,30,90,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:47,48915.25,48910.4,30,48920,150,1830,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:49,48920,48910.05,120,48924.3,60,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:50,48924.3,48910,1080,48910.4,30,30,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:52,48910,48910.05,90,48916.25,150,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:53,48910,48916.25,30,48919.55,60,240,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:55,48910.45,48910.45,180,48925.1,300,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:57,48926.95,48921,30,48927.55,30,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:17:58,48921.9,48920,120,48923.5,150,60,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:00,48920.05,48911,30,48917.5,30,1050,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:01,48910,48910,510,48919.8,30,270,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:03,48910,48910,480,48911.05,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:05,48906,48906,240,48910.25,60,870,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:06,48911,48906.05,30,48911.55,30,510,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:08,48900,48906.05,30,48911.55,30,390,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:09,48911.85,48906.05,30,48913.5,30,90,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:11,48920,48904.5,90,48919.05,30,150,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:13,48902.75,48900.05,60,48913.6,60,180,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:14,48911.45,48900.05,90,48911.85,90,210,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:16,48906,48900,1260,48904.9,30,150,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:18,48900,48900,390,48905.8,30,1050,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:19,48900,48900,360,48909.25,30,420,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:21,48900,48900,270,48904.9,30,120,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:22,48900.05,48900,60,48904.9,90,360,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:24,48900,48897.05,30,48900,150,480,2997090
BANKNIFTY-I.NFO,06/03/2025,09:18:26,48911.85,48900,930,48914,30,240,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:27,48900,48900.8,30,48915,30,240,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:29,48900.8,48900,870,48910,30,30,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:30,48900,48900,870,48905,180,90,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:32,48900,48900.05,120,48905,30,570,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:33,48905,48903.75,30,48910,30,60,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:35,48908.75,48905,60,48910,60,30,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:37,48900,48900,240,48907.15,300,900,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:38,48887.35,48887.8,420,48899.2,300,1380,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:40,48896.6,48887.35,30,48897.4,240,60,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:41,48885.85,48885.9,60,48896.65,300,240,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:43,48896.75,48887.65,150,48898.85,270,180,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:44,48908.15,48896.65,120,48910,90,1050,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:46,48891.9,48891.9,150,48900,30,270,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:48,48895.85,48891.9,30,48900,300,390,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:49,48889.4,48890.1,60,48900,330,150,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:51,48893.3,48891.95,30,48900,240,150,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:52,48890.15,48889.7,600,48900,510,300,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:54,48891.1,48889.65,270,48900,420,300,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:55,48900,48892.8,90,48900,210,300,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:57,48900,48892.25,90,48899.9,30,0,2997240
BANKNIFTY-I.NFO,06/03/2025,09:18:58,48909.2,48896.75,210,48910.35,30,360,2997240
BANKNIFTY-I.NFO,06/03/2025,09:19:00,48909.2,48900.05,30,48910.1,120,0,2997240
BANKNIFTY-I.NFO,06/03/2025,09:19:02,48900.05,48900.1,120,48908,180,30,2997240
BANKNIFTY-I.NFO,06/03/2025,09:19:03,48900.05,48894.25,150,48908,120,360,2997240
BANKNIFTY-I.NFO,06/03/2025,09:19:05,48907.7,48894.2,150,48907.2,120,120,2997240
BANKNIFTY-I.NFO,06/03/2025,09:19:06,48895.35,48894.1,60,48901,120,30,2997240
BANKNIFTY-I.NFO,06/03/2025,09:19:08,48895.35,48894.1,60,48899.6,120,0,2997240
