Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BANKNIFTY-I.NFO,08/07/2024,09:15:01,52611,52605.45,75,52609.95,15,1440,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:01,52610,52605.45,75,52609.95,15,0,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:01,52649.9,52605.45,75,52609.95,15,0,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:01,52569.95,52605.45,75,52609.95,15,0,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:02,52621.1,52607.45,30,52620.05,105,1635,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:04,52598.6,52577.6,60,52598.65,15,1680,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:05,52600,52600.05,30,52622.1,60,1155,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:07,52613.6,52590.8,30,52611.85,60,555,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:08,52580.5,52580.1,60,52612.7,60,780,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:10,52584.9,52582.35,150,52596.45,90,195,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:11,52595.95,52578.05,60,52595.95,60,645,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:13,52595.95,52580.55,60,52593.5,15,240,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:14,52578,52577.6,45,52584.5,15,930,2607810
BANKNIFTY-I.NFO,08/07/2024,09:15:16,52560,52558.8,15,52565,60,915,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:16,52560,52558.8,15,52565,60,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:17,52541.05,52530,15,52538.85,60,1215,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:17,52531.1,52530,15,52538.85,60,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:19,52539.9,52531.25,45,52539.9,60,1365,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:19,52522.95,52531.25,45,52539.9,60,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:21,52548.55,52548.55,60,52561.9,60,1875,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:22,52540.2,52540,15,52548.1,75,960,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:24,52565.1,52559.95,75,52564.55,30,795,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:26,52543,52543.05,60,52559.85,15,915,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:27,52555.5,52541.65,60,52555.3,75,525,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:29,52537.55,52525.45,60,52537,15,1290,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:31,52541.6,52539.1,75,52540.3,60,885,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:31,52522.2,52539.1,75,52540.3,60,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:32,52541.5,52530.05,60,52541.5,45,810,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:34,52531.25,52525,240,52529.3,15,405,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:35,52525,52522.3,15,52529.15,30,570,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:37,52511.7,52513.9,30,52525.5,60,2220,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:37,52510.05,52513.9,30,52525.5,60,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:39,52518.8,52510.1,60,52517.9,15,570,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:40,52501.8,52501,30,52501.55,150,1800,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:40,52501.1,52501,30,52501.55,150,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:42,52480.4,52478.85,45,52492.2,30,6735,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:42,52467.45,52478.85,45,52492.2,30,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:44,52486.3,52485.75,30,52493.1,15,690,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:45,52496.4,52491.9,60,52500,15,990,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:47,52499.4,52498.65,15,52505.9,15,285,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:49,52502.6,52502.6,60,52512,75,825,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:50,52485.5,52481.6,60,52493.55,60,720,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:52,52487.3,52480.1,15,52487,585,720,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:53,52482.7,52482.7,15,52482.75,225,1200,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:55,52486.6,52474.9,15,52486.55,15,1170,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:57,52475.5,52475.25,15,52487.35,150,630,2609175
BANKNIFTY-I.NFO,08/07/2024,09:15:58,52482.25,52480,435,52480.4,15,840,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:00,52460.95,52460.2,15,52469.1,150,2055,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:00,52460.95,52460.2,15,52469.1,150,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:02,52474,52472.1,15,52473.95,135,1095,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:02,52460,52472.1,15,52473.95,135,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:03,52464.8,52456,30,52463.05,75,1080,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:03,52456,52456,30,52463.05,75,0,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:05,52470,52470,705,52472.65,150,375,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:06,52470,52470,300,52471.25,45,1455,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:08,52464.8,52464.8,90,52470.55,30,1665,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:10,52470.15,52473.95,45,52481.15,15,900,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:11,52472.7,52472.75,15,52480,45,690,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:13,52482.55,52474.05,60,52484.15,60,1575,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:15,52488.75,52484,15,52489.4,15,780,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:16,52490.55,52490.55,15,52500,30,720,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:18,52501,52495.15,15,52506.85,75,510,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:19,52502,52502,90,52512.85,75,1095,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:21,52506.25,52506.25,60,52518.65,30,720,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:23,52509.95,52506.25,45,52510.55,60,480,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:24,52506.85,52506.25,30,52506.9,15,1200,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:26,52501.5,52489.9,60,52500.1,60,1770,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:28,52490.55,52491,15,52499.95,30,615,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:29,52480.95,52480.95,150,52484.25,15,1215,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:31,52493.4,52481.2,60,52491,45,2325,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:33,52496.5,52486.85,60,52496.55,15,360,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:34,52500,52492,60,52500,840,450,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:36,52510,52500.05,15,52511.95,15,1050,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:37,52508,52506,300,52514.35,90,570,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:39,52506.05,52510,15,52512.85,30,675,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:41,52510,52510.05,15,52513.15,15,150,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:42,52523.4,52511.8,15,52524.25,30,585,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:44,52513.75,52512.15,30,52518,15,1095,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:46,52517.5,52520.1,60,52528,30,555,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:47,52520.15,52520.1,30,52523.4,60,210,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:49,52520,52511,90,52519.95,60,630,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:51,52506,52506,75,52510.95,30,525,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:52,52510,52506.05,30,52509.95,30,900,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:54,52506.05,52506.05,15,52514.3,30,900,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:56,52506.05,52506.05,75,52512.25,30,255,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:57,52505,52505,15,52506.05,555,645,2609175
BANKNIFTY-I.NFO,08/07/2024,09:16:59,52505,52506.05,15,52512.95,15,840,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:01,52506,52506,45,52510.1,30,360,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:02,52500.05,52500,2160,52506.85,15,750,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:04,52504.5,52500.05,30,52504.5,15,495,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:06,52491.4,52491,315,52497.35,15,2445,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:07,52491.05,52491.15,30,52499.75,150,585,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:09,52509.4,52500.05,30,52509.2,30,765,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:10,52500.35,52500.25,15,52510,15,1155,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:12,52512.95,52505.4,30,52512.95,300,240,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:14,52510.5,52510.5,60,52519.55,30,450,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:15,52512.7,52513.95,45,52519.85,30,630,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:17,52525,52516.5,45,52527.5,15,780,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:19,52516.6,52516.7,15,52527.5,15,165,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:20,52528,52520.05,60,52529.95,30,210,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:22,52534.7,52523.95,15,52534.75,15,615,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:24,52523.95,52524,15,52531.8,30,345,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:25,52530,52530,90,52534.5,60,240,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:27,52530,52530,15,52533.35,75,1215,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:28,52521.35,52521.35,45,52521.55,15,285,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:30,52529.4,52521,75,52524,450,570,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:32,52524,52521.35,105,52524,30,780,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:33,52530,52523.95,330,52530,15,510,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:35,52534.9,52525.25,15,52533.7,15,150,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:37,52533.65,52526.6,330,52533.65,15,210,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:38,52533.6,52526.65,90,52534,15,285,2609175
BANKNIFTY-I.NFO,08/07/2024,09:17:40,52534.25,52526.8,45,52534.25,75,300,2609175
