Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BANKNIFTY-II.NFO,28/04/2025,09:15:04,54939.8,54861.2,120,54924.4,120,30,0
BANKNIFTY-II.NFO,28/04/2025,09:15:04,54939.8,54861.2,120,54924.4,120,0,0
BANKNIFTY-II.NFO,28/04/2025,09:15:04,54939.8,54861.2,120,54924.4,120,0,0
BANKNIFTY-II.NFO,28/04/2025,09:15:04,54939.8,54861.2,120,54924.4,120,0,0
BANKNIFTY-II.NFO,28/04/2025,09:15:05,54939.8,54866.6,120,54927,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:06,54939.8,54844.4,120,54908,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:07,54845.4,54833.2,270,54895.2,120,180,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:07,54844.4,54833.2,270,54895.2,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:08,54845.4,54848.6,270,54882.2,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:09,54893.6,54896.2,30,54937.6,120,30,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:10,54886.8,54889.4,30,54920.4,120,90,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:11,54886.8,54892.2,30,54920.8,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:13,54880.8,54891.8,30,54929.2,120,330,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:14,54880.8,54910,30,54939.6,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:15,54939.8,54923,30,54944.8,60,90,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:16,54944.8,54945,30,54974,120,60,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:16,54944.8,54945,30,54974,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:17,54944.8,54958.4,30,54999.4,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:18,54944.8,54974.8,30,54999.8,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:19,54980.4,54980.4,30,55000,30,90,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:19,54980.6,54980.4,30,55000,30,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:21,55059.4,55008,60,55034.2,120,60,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:21,55059.4,55008,60,55034.2,120,0,182400
BANKNIFTY-II.NFO,28/04/2025,09:15:22,55040.8,55037,30,55067.8,120,240,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:23,55040.8,55043.4,30,55076.6,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:24,55040.8,55022.4,90,55072.4,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:25,55114.8,55072,120,55104.8,120,30,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:25,55114.8,55072,120,55104.8,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:26,55022.4,55008.4,30,55073,120,300,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:27,55022.4,55014.2,30,55052.6,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:29,55046.6,55035.8,120,55090.8,120,120,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:30,55046.6,55068.6,120,55098.4,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:31,55046.6,55075.8,120,55124.4,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:32,55046.6,55054,120,55095.4,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:33,55092,55048.8,120,55091.8,120,180,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:34,55098.6,55074.4,120,55092.2,30,90,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:35,55098.6,55064.6,120,55092,150,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:36,55098.6,55072.2,120,55089.4,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:37,55098.6,55088.4,120,55107,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:39,55098.6,55083,120,55112.2,150,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:40,55098.6,55046.8,120,55086.4,150,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:41,55098.6,55046.8,120,55085.2,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:42,55098.6,55046.8,120,55059,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:43,55046.6,55057.6,120,55086.2,120,30,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:44,55046.6,55075,150,55090.8,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:46,55090.6,55053.8,120,55090.2,180,30,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:47,55090.6,55040,150,55078,90,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:48,55090.6,55023.2,150,55073.2,150,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:49,55090.6,55007.2,120,55058.8,150,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:50,55090.6,55013.4,150,55050,120,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:52,55090.6,55048.6,120,55068.4,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:53,55090.6,55049.6,150,55069,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:54,55090.6,55056.6,120,55076,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:55,55090.6,55080,150,55098.6,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:56,55080.8,55060.4,150,55098,120,90,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:58,55080.8,55060,60,55080.2,30,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:15:59,55067.8,55090.8,90,55098.6,30,330,182820
BANKNIFTY-II.NFO,28/04/2025,09:16:00,55098.6,55106.6,90,55136.8,120,30,182820
BANKNIFTY-II.NFO,28/04/2025,09:16:01,55098.6,55090.6,30,55106.8,150,0,182820
BANKNIFTY-II.NFO,28/04/2025,09:16:02,55100,55039.6,90,55084,120,60,182820
