Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BANKNIFTY-I.NFO,25/10/2024,09:15:00,51544.7,51540,30,51575.3,60,270,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:00,51544.7,51540,30,51575.3,60,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:00,51617.25,51540,30,51575.3,60,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:00,51544.7,51540,30,51575.3,60,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:01,51562.25,51541.25,45,51562.25,60,690,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:01,51538.7,51541.25,45,51562.25,60,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:02,51599.95,51598.9,60,51600,15,2130,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:02,51535.95,51598.9,60,51600,15,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:04,51565,51566.95,45,51590.6,60,5115,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:04,51621.25,51566.95,45,51590.6,60,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:05,51604.5,51587.55,60,51604.5,60,1530,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:07,51600.2,51599.45,45,51619.5,60,1440,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:07,51630.75,51599.45,45,51619.5,60,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:08,51608.95,51605.45,30,51618.05,15,1035,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:10,51611.45,51611.45,120,51629.3,120,1485,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:10,51633.7,51611.45,120,51629.3,120,0,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:11,51600,51600,405,51604,90,750,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:13,51577.6,51577.75,15,51594.4,120,840,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:15,51598.25,51582.35,105,51597.8,165,1155,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:16,51574.75,51574.3,150,51587.45,15,960,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:18,51572.45,51575.9,120,51590.45,45,1860,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:19,51578.85,51578.35,15,51594,15,375,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:21,51573.6,51573.6,300,51589.85,120,1920,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:22,51580.1,51573,15,51589,135,180,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:24,51598.2,51586,135,51598.25,60,840,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:26,51599.95,51588.9,15,51599.95,15,75,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:27,51600,51589.05,15,51600,345,195,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:29,51611.45,51600.1,150,51617.65,15,450,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:30,51600,51588.95,15,51597.1,15,690,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:32,51601.55,51588.95,15,51601.25,15,225,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:34,51589.25,51580,405,51588.05,15,375,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:35,51555,51551.05,105,51563,15,885,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:37,51571.8,51552.7,120,51568.75,90,120,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:38,51571.25,51553.95,120,51570.25,30,345,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:40,51567.35,51552.9,120,51567.25,15,345,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:41,51567.15,51551.75,120,51566.25,30,210,2214030
BANKNIFTY-I.NFO,25/10/2024,09:15:43,51540.05,51537.65,120,51551.15,30,570,2214030
