datetime,o,h,l,c,v,oi
2025-02-10 09:15:00,50685.5,50685.5,50587.8,50600.0,2370,459030
2025-02-10 09:16:00,50585.0,50598.85,50579.15,50595.3,1470,459030
2025-02-10 09:17:00,50600.0,50600.0,50575.0,50575.0,570,459030
2025-02-10 09:18:00,50573.45,50576.1,50550.0,50575.85,1590,459720
2025-02-10 09:19:00,50575.85,50596.5,50567.0,50593.7,600,459720
2025-02-10 09:20:00,50596.55,50600.0,50582.8,50592.15,780,459720
2025-02-10 09:21:00,50592.15,50595.25,50580.15,50590.3,600,459660
2025-02-10 09:22:00,50590.3,50628.9,50590.3,50628.9,840,459660
2025-02-10 09:23:00,50630.0,50657.9,50612.95,50657.9,480,459660
2025-02-10 09:24:00,50657.9,50690.25,50654.6,50654.65,1140,460440
2025-02-10 09:25:00,50654.65,50663.9,50633.35,50633.35,360,460440
2025-02-10 09:26:00,50633.35,50633.35,50617.05,50617.05,60,460440
2025-02-10 09:27:00,50617.05,50633.3,50603.55,50627.15,240,460680
2025-02-10 09:28:00,50630.25,50630.25,50612.0,50612.0,60,460680
2025-02-10 09:29:00,50633.35,50658.4,50633.35,50658.4,210,460680
2025-02-10 09:30:00,50658.4,50670.0,50640.0,50640.0,360,460800
2025-02-10 09:31:00,50640.0,50640.0,50565.45,50565.45,870,460800
2025-02-10 09:32:00,50560.0,50570.85,50517.0,50529.25,1770,460800
2025-02-10 09:33:00,50529.25,50580.95,50529.25,50553.5,930,462000
2025-02-10 09:34:00,50558.8,50576.75,50545.15,50566.45,750,462000
2025-02-10 09:35:00,50566.45,50580.95,50548.25,50548.25,420,462000
2025-02-10 09:36:00,50558.8,50573.45,50544.0,50553.2,990,461580
2025-02-10 09:37:00,50550.75,50568.25,50541.45,50563.4,750,461580
2025-02-10 09:38:00,50563.4,50571.4,50553.4,50555.95,630,461580
2025-02-10 09:39:00,50555.95,50555.95,50542.05,50551.5,420,462930
2025-02-10 09:40:00,50551.5,50571.95,50542.05,50562.0,300,462930
2025-02-10 09:41:00,50562.0,50562.0,50542.0,50542.0,570,462930
2025-02-10 09:42:00,50539.0,50541.0,50500.85,50531.85,1560,463320
2025-02-10 09:43:00,50531.85,50531.85,50488.4,50490.5,1500,463320
2025-02-10 09:44:00,50488.7,50488.7,50480.05,50480.05,750,463320
2025-02-10 09:45:00,50480.0,50480.0,50450.0,50468.75,1080,464130
2025-02-10 09:46:00,50461.9,50478.0,50450.05,50478.0,960,464130
2025-02-10 09:47:00,50478.0,50480.85,50459.85,50471.05,510,464130
2025-02-10 09:48:00,50471.05,50489.95,50468.0,50489.95,990,464580
2025-02-10 09:49:00,50490.0,50519.9,50486.35,50511.25,990,464580
2025-02-10 09:50:00,50511.15,50531.45,50511.15,50530.0,510,464580
2025-02-10 09:51:00,50512.9,50512.9,50474.55,50481.5,360,466050
2025-02-10 09:52:00,50505.0,50530.0,50505.0,50527.85,330,466050
2025-02-10 09:53:00,50527.85,50544.55,50527.85,50536.1,540,466050
2025-02-10 09:54:00,50538.8,50553.0,50538.3,50538.3,660,466680
2025-02-10 09:55:00,50538.3,50553.0,50514.0,50514.0,390,466680
2025-02-10 09:56:00,50514.0,50572.95,50514.0,50528.8,810,466680
2025-02-10 09:57:00,50528.8,50529.7,50509.05,50524.3,720,468390
2025-02-10 09:58:00,50544.3,50544.3,50509.0,50509.0,120,468390
2025-02-10 09:59:00,50509.0,50509.0,50509.0,50509.0,30,468390
2025-02-10 10:00:00,50509.0,50516.55,50500.9,50500.9,750,468900
2025-02-10 10:01:00,50500.5,50536.35,50500.5,50529.75,690,468900
2025-02-10 10:02:00,50531.95,50540.35,50525.05,50535.2,540,468900
2025-02-10 10:03:00,50535.2,50555.95,50524.5,50534.45,720,470790
2025-02-10 10:04:00,50529.25,50529.25,50500.0,50500.0,1080,470790
2025-02-10 10:05:00,50491.35,50520.0,50470.0,50508.75,840,470790
2025-02-10 10:06:00,50508.75,50521.0,50508.75,50517.75,120,470790
2025-02-10 10:07:00,50517.75,50517.75,50470.75,50470.75,1170,472170
2025-02-10 10:08:00,50470.7,50489.25,50451.5,50451.5,2100,472170
2025-02-10 10:09:00,50451.5,50451.5,50412.35,50441.55,1980,474330
2025-02-10 10:10:00,50441.55,50441.55,50365.05,50376.7,1740,474330
2025-02-10 10:11:00,50365.0,50388.95,50350.05,50382.6,810,474330
2025-02-10 10:12:00,50382.6,50382.6,50333.0,50351.5,810,475590
2025-02-10 10:13:00,50351.5,50351.5,50321.9,50325.05,840,475590
2025-02-10 10:14:00,50325.05,50341.4,50322.0,50339.9,480,475590
2025-02-10 10:15:00,50340.4,50340.4,50270.0,50271.5,2940,476580
2025-02-10 10:16:00,50271.5,50288.9,50259.9,50273.85,780,476580
2025-02-10 10:17:00,50290.0,50311.0,50290.0,50307.95,1110,476580
2025-02-10 10:18:00,50309.4,50330.35,50309.4,50328.3,840,478260
2025-02-10 10:19:00,50328.3,50360.45,50313.15,50360.45,570,478260
2025-02-10 10:20:00,50360.95,50360.95,50341.25,50341.25,510,478260
2025-02-10 10:21:00,50339.15,50345.05,50322.1,50322.1,540,478260
2025-02-10 10:22:00,50335.15,50335.15,50313.65,50322.1,720,479160
2025-02-10 10:23:00,50322.1,50356.95,50322.1,50356.95,480,479160
2025-02-10 10:24:00,50356.95,50358.95,50347.75,50347.75,360,479160
2025-02-10 10:25:00,50347.75,50347.75,50336.2,50336.2,60,480060
2025-02-10 10:26:00,50336.2,50336.2,50312.0,50334.05,390,480060
2025-02-10 10:27:00,50334.05,50343.65,50331.75,50332.9,270,480420
2025-02-10 10:28:00,50332.9,50339.45,50309.95,50339.45,300,480420
2025-02-10 10:29:00,50339.45,50356.7,50331.3,50345.1,750,480420
2025-02-10 10:30:00,50345.1,50345.1,50320.0,50322.8,120,480780
2025-02-10 10:31:00,50322.8,50339.2,50318.8,50339.2,150,480780
2025-02-10 10:32:00,50339.2,50339.2,50331.15,50331.15,60,480780
2025-02-10 10:33:00,50331.15,50346.0,50331.0,50331.0,90,480780
2025-02-10 10:34:00,50331.0,50331.0,50308.35,50319.55,150,480900
2025-02-10 10:35:00,50319.55,50319.55,50300.0,50300.0,510,480900
2025-02-10 10:36:00,50293.2,50313.55,50293.2,50307.75,270,480900
2025-02-10 10:37:00,50307.75,50369.35,50304.2,50351.0,990,480690
2025-02-10 10:38:00,50351.0,50369.1,50351.0,50369.1,210,480690
2025-02-10 10:39:00,50369.1,50379.0,50365.25,50379.0,270,480780
2025-02-10 10:40:00,50379.0,50379.0,50379.0,50379.0,0,480780
2025-02-10 10:41:00,50372.2,50379.0,50372.2,50379.0,420,480780
2025-02-10 10:42:00,50379.0,50398.15,50375.0,50375.0,240,480870
2025-02-10 10:43:00,50375.0,50375.0,50321.0,50321.0,60,480870
2025-02-10 10:44:00,50321.0,50342.7,50321.0,50342.7,90,480870
2025-02-10 10:45:00,50342.7,50345.1,50326.9,50342.4,360,480870
2025-02-10 10:46:00,50342.4,50342.4,50329.55,50329.55,60,480840
