datetime,o,h,l,c,v,oi
2025-04-07 09:15:00,50400.0,50700.0,49904.1,50640.85,17040,414180
2025-04-07 09:16:00,50640.65,50968.15,50592.95,50700.05,6540,414180
2025-04-07 09:17:00,50750.4,50752.2,50566.65,50572.5,9450,414180
2025-04-07 09:18:00,50564.75,50564.75,50350.0,50350.0,5910,416490
2025-04-07 09:19:00,50412.05,50444.65,50245.0,50266.45,16110,416490
2025-04-07 09:20:00,50240.75,50291.65,50127.35,50253.95,11340,416490
2025-04-07 09:21:00,50253.95,50646.0,50253.95,50646.0,12330,438120
2025-04-07 09:22:00,50645.75,50645.75,50452.2,50505.5,6630,438120
2025-04-07 09:23:00,50505.5,50567.95,50431.85,50448.05,7050,438120
2025-04-07 09:24:00,50467.9,50491.55,50400.05,50468.05,5400,448680
2025-04-07 09:25:00,50468.05,50487.65,50427.6,50468.05,4620,448680
2025-04-07 09:26:00,50478.55,50573.95,50442.05,50547.1,5430,448680
2025-04-07 09:27:00,50561.8,50580.05,50499.1,50580.05,5130,458820
2025-04-07 09:28:00,50580.1,50599.95,50565.15,50574.05,3000,458820
2025-04-07 09:29:00,50574.05,50593.9,50495.95,50500.0,3810,458820
2025-04-07 09:30:00,50472.05,50548.75,50472.05,50548.75,2220,461580
2025-04-07 09:31:00,50574.15,50676.05,50560.0,50658.2,1950,461580
2025-04-07 09:32:00,50658.2,50675.95,50634.05,50648.85,2340,461580
2025-04-07 09:33:00,50652.05,50652.05,50593.15,50630.05,1650,462720
2025-04-07 09:34:00,50630.05,50633.9,50550.15,50573.05,2940,462720
2025-04-07 09:35:00,50573.05,50586.3,50505.05,50505.05,2520,462720
2025-04-07 09:36:00,50525.95,50541.05,50450.35,50481.1,2970,464790
2025-04-07 09:37:00,50498.95,50534.25,50450.95,50517.05,1590,464790
2025-04-07 09:38:00,50496.05,50496.05,50456.8,50471.45,2220,464790
2025-04-07 09:39:00,50471.45,50493.9,50450.0,50450.55,3420,464760
2025-04-07 09:40:00,50440.0,50444.95,50396.0,50396.0,4140,464760
2025-04-07 09:41:00,50396.0,50399.85,50340.05,50351.45,2370,464760
2025-04-07 09:42:00,50343.35,50388.55,50320.85,50386.3,1890,467160
2025-04-07 09:43:00,50370.05,50381.85,50345.65,50358.4,2100,467160
2025-04-07 09:44:00,50358.4,50403.05,50350.0,50393.2,3210,467160
2025-04-07 09:45:00,50393.2,50400.0,50351.0,50391.1,2160,470160
2025-04-07 09:46:00,50391.1,50391.1,50327.05,50337.1,1590,470160
2025-04-07 09:47:00,50337.1,50344.3,50281.25,50323.15,1380,470160
2025-04-07 09:48:00,50323.15,50458.65,50311.2,50452.9,3120,471720
2025-04-07 09:49:00,50449.7,50449.7,50358.05,50391.05,1590,471720
2025-04-07 09:50:00,50391.05,50439.65,50358.1,50368.7,1920,471720
2025-04-07 09:51:00,50368.7,50426.95,50368.7,50397.75,1530,472890
2025-04-07 09:52:00,50404.75,50456.5,50377.7,50456.5,1470,472890
2025-04-07 09:53:00,50456.5,50456.5,50358.1,50368.4,1320,472890
2025-04-07 09:54:00,50368.4,50410.05,50363.15,50392.7,1560,474750
2025-04-07 09:55:00,50392.7,50400.05,50360.75,50360.75,570,474750
2025-04-07 09:56:00,50364.1,50364.1,50322.3,50344.4,720,474750
2025-04-07 09:57:00,50344.4,50354.55,50307.4,50343.1,1080,475380
2025-04-07 09:58:00,50343.1,50354.8,50301.1,50301.1,900,475380
2025-04-07 09:59:00,50315.75,50339.8,50300.0,50300.0,1110,475380
2025-04-07 10:00:00,50300.0,50350.0,50300.0,50300.0,630,476190
2025-04-07 10:01:00,50306.9,50346.45,50298.75,50346.45,480,476190
2025-04-07 10:02:00,50323.15,50329.1,50286.55,50286.55,360,476190
2025-04-07 10:03:00,50286.5,50300.75,50253.5,50267.8,1650,476640
2025-04-07 10:04:00,50267.85,50276.8,50254.7,50254.7,1110,476640
2025-04-07 10:05:00,50254.7,50283.0,50222.0,50227.9,1680,476640
2025-04-07 10:06:00,50216.9,50241.7,50207.45,50209.75,960,478980
2025-04-07 10:07:00,50209.75,50246.85,50201.0,50246.85,990,478980
2025-04-07 10:08:00,50241.3,50252.85,50210.3,50252.85,1590,478980
2025-04-07 10:09:00,50252.85,50257.6,50220.95,50240.25,540,480360
2025-04-07 10:10:00,50240.25,50258.3,50229.65,50258.3,300,480360
2025-04-07 10:11:00,50258.3,50258.3,50200.0,50200.0,1470,480360
2025-04-07 10:12:00,50200.0,50204.9,50149.55,50149.55,2610,482010
2025-04-07 10:13:00,50149.55,50200.55,50140.0,50150.0,1560,482010
2025-04-07 10:14:00,50153.2,50159.0,50111.0,50111.0,1350,482010
2025-04-07 10:15:00,50100.0,50114.25,50063.6,50081.4,2850,482100
2025-04-07 10:16:00,50081.4,50086.6,50058.85,50058.85,1170,482100
2025-04-07 10:17:00,50051.15,50075.0,50042.4,50071.6,2550,482100
2025-04-07 10:18:00,50074.65,50089.0,50052.6,50052.6,1170,485250
2025-04-07 10:19:00,50050.05,50069.8,50030.05,50069.8,1470,485250
