datetime,o,h,l,c,v,oi
2025-04-29 09:15:00,24586.7,24644.3,24586.5,24644.3,15675,1486575
2025-04-29 09:16:00,24644.3,24644.3,24626.0,24640.0,7575,1486575
2025-04-29 09:17:00,24638.7,24644.2,24630.5,24641.2,4725,1486575
2025-04-29 09:18:00,24641.2,24649.0,24635.0,24647.9,7650,1485750
2025-04-29 09:19:00,24642.2,24658.7,24641.4,24655.0,4350,1485750
2025-04-29 09:20:00,24658.8,24660.7,24642.0,24644.8,7725,1485750
2025-04-29 09:21:00,24644.8,24672.3,24644.8,24668.8,5325,1487700
2025-04-29 09:22:00,24661.3,24672.4,24661.3,24664.0,3825,1487700
2025-04-29 09:23:00,24664.0,24672.6,24660.0,24672.6,4425,1487700
2025-04-29 09:24:00,24672.6,24675.0,24670.0,24675.0,2475,1488225
2025-04-29 09:25:00,24675.0,24675.4,24662.2,24672.7,4500,1488225
2025-04-29 09:26:00,24672.7,24672.7,24662.3,24672.3,3150,1488225
2025-04-29 09:27:00,24667.6,24671.0,24662.1,24662.1,2700,1489500
2025-04-29 09:28:00,24662.0,24662.0,24650.1,24660.0,4425,1489500
2025-04-29 09:29:00,24660.0,24662.0,24635.0,24640.0,4725,1489500
2025-04-29 09:30:00,24640.0,24647.9,24623.1,24623.1,4500,1490700
2025-04-29 09:31:00,24620.0,24649.9,24618.5,24649.9,3825,1490700
2025-04-29 09:32:00,24650.0,24670.0,24650.0,24659.9,2100,1490700
2025-04-29 09:33:00,24657.6,24670.0,24657.6,24663.5,1800,1494225
2025-04-29 09:34:00,24663.5,24673.7,24663.5,24668.0,2325,1494225
2025-04-29 09:35:00,24660.0,24662.8,24640.0,24646.5,3300,1494225
2025-04-29 09:36:00,24652.0,24655.0,24622.8,24630.0,4050,1497225
2025-04-29 09:37:00,24630.0,24638.6,24622.2,24629.0,1350,1497225
2025-04-29 09:38:00,24629.0,24637.9,24625.7,24632.1,1275,1497225
2025-04-29 09:39:00,24632.1,24637.8,24580.0,24598.2,7875,1498500
2025-04-29 09:40:00,24598.2,24623.2,24585.2,24591.9,5475,1498500
2025-04-29 09:41:00,24586.0,24590.9,24571.9,24589.8,4875,1498500
2025-04-29 09:42:00,24589.8,24594.5,24562.0,24563.8,5475,1500750
2025-04-29 09:43:00,24563.8,24566.2,24535.5,24542.0,7275,1500750
2025-04-29 09:44:00,24542.0,24563.8,24541.1,24551.8,6075,1500750
2025-04-29 09:45:00,24549.8,24595.1,24549.8,24579.2,7425,1500975
2025-04-29 09:46:00,24579.2,24579.2,24548.1,24548.1,4575,1500975
2025-04-29 09:47:00,24548.1,24553.4,24540.6,24548.2,4800,1500975
2025-04-29 09:48:00,24549.6,24553.7,24540.1,24553.6,2925,1501275
2025-04-29 09:49:00,24553.6,24567.4,24548.3,24549.8,1200,1501275
2025-04-29 09:50:00,24549.8,24549.8,24521.1,24529.8,3975,1501275
2025-04-29 09:51:00,24529.8,24544.9,24520.1,24544.9,3600,1502400
2025-04-29 09:52:00,24544.9,24567.3,24541.0,24560.5,2400,1502400
2025-04-29 09:53:00,24555.5,24569.4,24550.0,24569.4,900,1502400
2025-04-29 09:54:00,24569.4,24569.4,24550.0,24552.2,1425,1502100
2025-04-29 09:55:00,24552.2,24590.6,24552.2,24590.6,2550,1502100
2025-04-29 09:56:00,24590.6,24600.0,24581.2,24600.0,4800,1502100
2025-04-29 09:57:00,24601.0,24617.8,24601.0,24615.0,5325,1503225
2025-04-29 09:58:00,24617.0,24617.0,24601.5,24614.9,3525,1503225
2025-04-29 09:59:00,24617.0,24620.4,24610.0,24617.4,2775,1503225
2025-04-29 10:00:00,24617.4,24619.9,24595.6,24601.6,1500,1505700
2025-04-29 10:01:00,24590.9,24600.0,24579.1,24600.0,3225,1505700
2025-04-29 10:02:00,24605.0,24607.0,24600.0,24607.0,825,1505700
2025-04-29 10:03:00,24614.0,24620.0,24606.6,24610.5,825,1505100
2025-04-29 10:04:00,24610.5,24610.5,24599.0,24601.1,225,1505100
2025-04-29 10:05:00,24601.1,24601.2,24585.0,24585.6,675,1505100
2025-04-29 10:06:00,24585.6,24585.6,24563.0,24571.1,3075,1505175
2025-04-29 10:07:00,24571.1,24575.6,24563.1,24563.1,225,1505175
2025-04-29 10:08:00,24563.1,24582.2,24563.1,24574.5,450,1505175
2025-04-29 10:09:00,24574.5,24574.5,24552.8,24562.3,1800,1505250
2025-04-29 10:10:00,24562.3,24575.0,24560.1,24575.0,1500,1505250
2025-04-29 10:11:00,24575.0,24580.6,24564.9,24575.0,2700,1505250
2025-04-29 10:12:00,24575.0,24575.0,24563.8,24563.8,300,1504275
2025-04-29 10:13:00,24563.8,24579.7,24560.1,24579.7,675,1504275
2025-04-29 10:14:00,24580.0,24585.3,24570.0,24570.0,1050,1504275
2025-04-29 10:15:00,24570.0,24576.3,24562.3,24562.3,450,1503675
2025-04-29 10:16:00,24562.3,24567.3,24550.0,24550.0,1500,1503675
2025-04-29 10:17:00,24550.0,24558.0,24550.0,24556.7,675,1503675
2025-04-29 10:18:00,24556.7,24556.7,24552.6,24552.6,150,1503900
2025-04-29 10:19:00,24552.6,24552.6,24534.6,24534.6,1425,1503900
2025-04-29 10:20:00,24534.6,24543.2,24534.6,24543.2,2925,1503900
2025-04-29 10:21:00,24543.2,24554.9,24542.2,24546.0,1200,1505925
2025-04-29 10:22:00,24551.0,24551.0,24550.0,24550.0,600,1505925
2025-04-29 10:23:00,24550.0,24560.0,24550.0,24552.0,1275,1505925
2025-04-29 10:24:00,24552.0,24559.0,24552.0,24559.0,675,1506675
2025-04-29 10:25:00,24559.0,24559.0,24555.0,24555.0,375,1506675
2025-04-29 10:26:00,24555.0,24555.0,24546.0,24546.0,825,1506675
2025-04-29 10:27:00,24546.0,24546.0,24540.0,24540.0,450,1506450
2025-04-29 10:28:00,24540.0,24544.0,24536.8,24538.1,1275,1506450
2025-04-29 10:29:00,24538.1,24539.1,24528.0,24539.1,1575,1506450
2025-04-29 10:30:00,24539.1,24539.1,24523.0,24523.4,600,1508175
2025-04-29 10:31:00,24523.4,24540.0,24523.4,24535.1,750,1508175
2025-04-29 10:32:00,24535.1,24535.6,24532.9,24535.0,750,1508175
2025-04-29 10:33:00,24535.0,24543.5,24524.6,24524.6,750,1509075
2025-04-29 10:34:00,24524.6,24532.0,24524.5,24532.0,1050,1509075
2025-04-29 10:35:00,24532.0,24533.7,24530.0,24533.7,750,1509075
2025-04-29 10:36:00,24533.7,24543.8,24533.7,24543.8,1275,1510125
2025-04-29 10:37:00,24543.8,24543.8,24526.5,24527.6,1725,1510125
2025-04-29 10:38:00,24527.6,24549.9,24527.6,24549.9,1050,1510125
2025-04-29 10:39:00,24549.9,24549.9,24543.7,24545.2,450,1513050
2025-04-29 10:40:00,24545.2,24545.2,24532.3,24532.9,375,1513050
2025-04-29 10:41:00,24532.9,24548.0,24532.8,24541.9,675,1513050
2025-04-29 10:42:00,24536.1,24536.4,24525.0,24525.0,1050,1513350
2025-04-29 10:43:00,24525.0,24536.0,24525.0,24536.0,300,1513350
2025-04-29 10:44:00,24536.0,24541.0,24530.0,24530.0,600,1513350
2025-04-29 10:45:00,24530.0,24540.0,24529.1,24540.0,375,1513275
2025-04-29 10:46:00,24539.5,24546.8,24539.5,24546.8,375,1513275
2025-04-29 10:47:00,24546.8,24562.3,24546.8,24554.1,1350,1513275
2025-04-29 10:48:00,24554.1,24554.1,24550.0,24552.6,450,1513500
2025-04-29 10:49:00,24552.6,24555.1,24552.6,24555.1,150,1513500
