datetime,o,h,l,c,v,oi
2024-06-19 09:15:00,23704.7,23741.05,23704.7,23720.9,12600,2386375
2024-06-19 09:16:00,23721.75,23728.0,23721.45,23727.0,16250,2386375
2024-06-19 09:17:00,23726.7,23735.3,23726.7,23733.0,9625,2386375
2024-06-19 09:18:00,23733.35,23739.0,23732.85,23734.8,6425,2399450
2024-06-19 09:19:00,23735.0,23735.0,23729.7,23729.7,3925,2399450
2024-06-19 09:20:00,23729.7,23730.4,23720.0,23720.15,8725,2399450
2024-06-19 09:21:00,23720.05,23733.95,23720.0,23733.95,5875,2398175
2024-06-19 09:22:00,23729.35,23739.9,23729.35,23738.95,7275,2398175
2024-06-19 09:23:00,23738.0,23740.0,23731.3,23731.3,6225,2398175
2024-06-19 09:24:00,23731.3,23738.0,23730.0,23735.0,3275,2400275
2024-06-19 09:25:00,23735.0,23736.0,23727.4,23730.0,2500,2400275
2024-06-19 09:26:00,23729.05,23730.0,23720.0,23722.9,2425,2400275
2024-06-19 09:27:00,23720.0,23720.5,23711.0,23711.0,6000,2402025
2024-06-19 09:28:00,23711.8,23713.95,23703.0,23703.0,4925,2402025
2024-06-19 09:29:00,23702.0,23703.95,23695.0,23695.6,9100,2402025
2024-06-19 09:30:00,23696.05,23706.7,23682.0,23684.9,12225,2404325
2024-06-19 09:31:00,23681.0,23710.0,23675.0,23705.75,8900,2404325
2024-06-19 09:32:00,23705.0,23710.0,23695.65,23700.55,4625,2404325
2024-06-19 09:33:00,23700.55,23706.65,23700.0,23700.55,4625,2405125
2024-06-19 09:34:00,23700.0,23722.3,23700.0,23718.1,3175,2405125
2024-06-19 09:35:00,23720.05,23724.55,23711.05,23711.05,2275,2405125
2024-06-19 09:36:00,23715.0,23719.8,23711.05,23717.1,2725,2407425
2024-06-19 09:37:00,23717.1,23720.0,23715.0,23715.0,3275,2407425
2024-06-19 09:38:00,23715.0,23715.95,23711.15,23715.95,1550,2407425
2024-06-19 09:39:00,23715.9,23715.9,23708.65,23708.65,1725,2411175
2024-06-19 09:40:00,23708.65,23708.65,23695.5,23695.55,2725,2411175
2024-06-19 09:41:00,23695.55,23704.0,23695.55,23697.8,2700,2411175
2024-06-19 09:42:00,23695.0,23695.0,23686.3,23687.0,2050,2411750
2024-06-19 09:43:00,23686.0,23698.15,23686.0,23694.0,2550,2411750
2024-06-19 09:44:00,23694.45,23706.95,23690.0,23702.05,2325,2411750
2024-06-19 09:45:00,23704.95,23710.0,23694.95,23695.0,1950,2412875
2024-06-19 09:46:00,23695.0,23698.05,23690.0,23690.0,1100,2412875
2024-06-19 09:47:00,23693.55,23700.0,23690.0,23700.0,1525,2412875
2024-06-19 09:48:00,23700.0,23700.0,23693.05,23700.0,1150,2414100
2024-06-19 09:49:00,23700.0,23703.25,23696.2,23700.0,1650,2414100
2024-06-19 09:50:00,23702.45,23704.7,23700.05,23701.2,1525,2414100
2024-06-19 09:51:00,23702.0,23703.2,23695.1,23698.55,950,2413825
2024-06-19 09:52:00,23698.55,23700.0,23695.0,23699.7,1150,2413825
2024-06-19 09:53:00,23697.15,23699.55,23695.0,23695.0,1075,2413825
2024-06-19 09:54:00,23695.0,23710.0,23694.45,23710.0,6075,2414400
2024-06-19 09:55:00,23711.0,23715.0,23705.1,23706.65,3175,2414400
2024-06-19 09:56:00,23710.0,23714.0,23707.45,23713.95,925,2414400
2024-06-19 09:57:00,23716.9,23717.95,23702.05,23702.05,4575,2414050
2024-06-19 09:58:00,23702.05,23704.2,23696.9,23698.0,800,2414050
2024-06-19 09:59:00,23698.0,23700.0,23693.25,23693.45,2800,2414050
2024-06-19 10:00:00,23695.0,23700.0,23693.35,23700.0,1225,2415025
2024-06-19 10:01:00,23700.0,23705.85,23694.5,23705.85,1300,2415025
2024-06-19 10:02:00,23704.0,23705.9,23704.0,23705.0,1450,2415025
2024-06-19 10:03:00,23704.2,23704.2,23695.1,23695.7,1225,2416650
2024-06-19 10:04:00,23695.7,23698.6,23695.7,23697.4,1100,2416650
2024-06-19 10:05:00,23698.0,23704.85,23695.7,23703.8,1350,2416650
2024-06-19 10:06:00,23703.8,23703.8,23694.0,23694.0,1425,2417200
2024-06-19 10:07:00,23694.0,23699.45,23690.0,23692.3,2600,2417200
2024-06-19 10:08:00,23692.3,23697.75,23685.2,23694.65,5650,2417200
2024-06-19 10:09:00,23694.65,23697.65,23690.05,23695.0,225,2416850
2024-06-19 10:10:00,23697.6,23703.2,23692.15,23699.05,1300,2416850
2024-06-19 10:11:00,23702.65,23704.5,23696.85,23697.05,1975,2416850
2024-06-19 10:12:00,23697.05,23700.0,23690.0,23692.0,750,2416850
2024-06-19 10:13:00,23692.0,23692.0,23661.5,23661.5,8875,2416850
2024-06-19 10:14:00,23660.4,23664.9,23650.05,23658.0,7600,2416850
2024-06-19 10:15:00,23655.45,23659.4,23642.0,23644.4,8200,2413375
2024-06-19 10:16:00,23644.4,23649.8,23630.0,23630.0,7600,2413375
2024-06-19 10:17:00,23628.0,23641.1,23627.0,23640.0,7125,2413375
2024-06-19 10:18:00,23639.95,23655.0,23635.9,23652.8,2650,2410550
2024-06-19 10:19:00,23654.0,23661.0,23648.0,23651.8,3250,2410550
2024-06-19 10:20:00,23651.0,23660.05,23648.0,23650.0,1975,2410550
2024-06-19 10:21:00,23651.95,23654.7,23642.0,23643.4,3725,2411925
2024-06-19 10:22:00,23641.0,23644.3,23632.4,23636.3,9300,2411925
2024-06-19 10:23:00,23634.0,23636.0,23612.0,23615.0,9525,2411925
2024-06-19 10:24:00,23611.0,23611.0,23589.85,23596.25,13800,2411050
2024-06-19 10:25:00,23595.15,23604.05,23577.0,23585.35,12175,2411050
2024-06-19 10:26:00,23585.7,23604.7,23580.55,23599.0,17600,2411050
2024-06-19 10:27:00,23599.0,23602.9,23590.75,23595.0,5925,2416350
2024-06-19 10:28:00,23591.6,23600.0,23586.75,23593.15,8150,2416350
2024-06-19 10:29:00,23591.65,23594.8,23584.15,23585.25,4900,2416350
2024-06-19 10:30:00,23581.65,23582.45,23565.4,23566.0,11700,2409450
2024-06-19 10:31:00,23565.15,23570.85,23550.35,23560.0,15700,2409450
2024-06-19 10:32:00,23560.0,23578.0,23559.05,23575.0,16025,2409450
2024-06-19 10:33:00,23578.0,23598.0,23578.0,23595.95,9825,2416175
2024-06-19 10:34:00,23599.95,23604.0,23593.0,23604.0,4450,2416175
2024-06-19 10:35:00,23603.95,23604.0,23590.0,23590.0,5525,2416175
2024-06-19 10:36:00,23588.55,23590.95,23579.25,23579.4,3675,2417950
2024-06-19 10:37:00,23578.05,23581.6,23563.8,23565.0,4350,2417950
2024-06-19 10:38:00,23568.45,23577.0,23562.5,23576.6,4150,2417950
2024-06-19 10:39:00,23576.4,23576.4,23562.55,23568.3,3400,2419950
2024-06-19 10:40:00,23565.7,23570.1,23562.25,23562.25,3700,2419950
2024-06-19 10:41:00,23566.65,23579.0,23566.65,23575.15,4325,2419950
2024-06-19 10:42:00,23571.15,23589.6,23571.15,23589.6,5175,2420800
2024-06-19 10:43:00,23589.6,23593.55,23580.05,23587.8,2125,2420800
2024-06-19 10:44:00,23587.0,23595.0,23585.1,23593.3,2075,2420800
2024-06-19 10:45:00,23593.3,23595.0,23581.8,23594.45,2550,2422150
2024-06-19 10:46:00,23594.85,23594.85,23585.0,23585.0,1475,2422150
2024-06-19 10:47:00,23585.0,23587.0,23575.9,23575.9,1975,2422150
2024-06-19 10:48:00,23575.9,23577.25,23565.2,23570.8,2175,2422500
2024-06-19 10:49:00,23572.8,23574.2,23569.0,23574.2,2250,2422500
2024-06-19 10:50:00,23574.2,23583.5,23570.55,23583.5,2450,2422500
2024-06-19 10:51:00,23579.8,23583.4,23574.95,23574.95,1950,2423850
2024-06-19 10:52:00,23574.95,23585.1,23574.95,23581.1,2025,2423850
2024-06-19 10:53:00,23578.55,23585.0,23578.15,23580.0,2750,2423850
2024-06-19 10:54:00,23580.45,23581.75,23570.25,23575.0,6450,2421250
2024-06-19 10:55:00,23571.7,23584.0,23570.0,23579.6,3150,2421250
2024-06-19 10:56:00,23579.6,23590.0,23578.05,23590.0,2225,2421250
2024-06-19 10:57:00,23594.2,23603.0,23588.8,23603.0,3450,2418600
2024-06-19 10:58:00,23600.05,23629.0,23600.05,23629.0,6350,2418600
2024-06-19 10:59:00,23629.3,23639.0,23619.2,23629.95,8450,2418600
2024-06-19 11:00:00,23630.45,23635.0,23623.4,23632.1,2200,2419200
2024-06-19 11:01:00,23633.5,23636.7,23623.4,23629.2,2550,2419200
2024-06-19 11:02:00,23629.2,23629.3,23615.0,23616.1,1150,2419200
2024-06-19 11:03:00,23620.0,23633.8,23616.1,23633.8,2200,2420750
2024-06-19 11:04:00,23633.8,23639.6,23631.3,23637.95,3850,2420750
2024-06-19 11:05:00,23631.3,23635.0,23630.0,23630.0,1950,2420750
2024-06-19 11:06:00,23630.1,23632.0,23613.9,23613.9,3300,2419975
2024-06-19 11:07:00,23613.9,23622.05,23612.0,23615.9,1700,2419975
2024-06-19 11:08:00,23610.55,23612.0,23606.1,23609.95,1825,2419975
2024-06-19 11:09:00,23609.95,23613.9,23601.1,23604.3,2050,2420275
2024-06-19 11:10:00,23604.3,23607.3,23595.0,23600.0,3100,2420275
2024-06-19 11:11:00,23602.8,23611.6,23602.8,23611.6,1875,2420275
2024-06-19 11:12:00,23614.45,23617.95,23610.7,23615.4,1700,2421300
2024-06-19 11:13:00,23615.45,23619.0,23615.05,23618.85,425,2421300
2024-06-19 11:14:00,23618.85,23619.0,23613.8,23616.85,925,2421300
2024-06-19 11:15:00,23616.85,23624.0,23612.75,23612.75,1650,2422250
2024-06-19 11:16:00,23613.0,23623.3,23613.0,23616.4,975,2422250
2024-06-19 11:17:00,23617.35,23628.5,23617.35,23624.0,1200,2422250
2024-06-19 11:18:00,23624.05,23628.0,23620.3,23624.0,1525,2422250
2024-06-19 11:19:00,23624.0,23624.0,23615.0,23615.0,2250,2422900
2024-06-19 11:20:00,23615.0,23629.05,23615.0,23627.85,1975,2422900
