datetime,o,h,l,c,v,oi
2024-06-25 09:15:00,23743.95,23743.95,23692.6,23700.0,19425,4760575
2024-06-25 09:16:00,23700.35,23702.3,23694.4,23695.0,12475,4760575
2024-06-25 09:17:00,23698.0,23712.05,23697.15,23712.05,12475,4760575
2024-06-25 09:18:00,23714.9,23715.0,23710.0,23714.0,10625,4773700
2024-06-25 09:19:00,23714.0,23716.0,23708.9,23712.05,8825,4773700
2024-06-25 09:20:00,23715.0,23718.0,23706.0,23707.1,6950,4773700
2024-06-25 09:21:00,23707.25,23717.6,23707.15,23717.6,8975,4785400
2024-06-25 09:22:00,23718.0,23720.0,23714.5,23716.0,6475,4785400
2024-06-25 09:23:00,23717.0,23722.7,23717.0,23719.1,11750,4785400
2024-06-25 09:24:00,23718.95,23720.0,23716.0,23716.75,5750,4795175
2024-06-25 09:25:00,23718.35,23718.35,23703.6,23707.0,14825,4795175
2024-06-25 09:26:00,23707.1,23714.8,23706.1,23711.6,16825,4795175
2024-06-25 09:27:00,23710.0,23713.95,23707.0,23709.6,7175,4811650
2024-06-25 09:28:00,23708.75,23711.1,23706.0,23706.4,3850,4811650
2024-06-25 09:29:00,23706.0,23710.05,23700.0,23707.65,10625,4811650
2024-06-25 09:30:00,23707.65,23715.0,23705.0,23707.5,6925,4824900
2024-06-25 09:31:00,23705.1,23711.0,23704.0,23711.0,5525,4824900
2024-06-25 09:32:00,23711.0,23720.0,23710.0,23720.0,12900,4824900
2024-06-25 09:33:00,23719.1,23724.65,23719.1,23723.0,16100,4844125
2024-06-25 09:34:00,23723.0,23723.0,23711.9,23711.9,7575,4844125
2024-06-25 09:35:00,23710.45,23715.0,23709.1,23713.6,14425,4844125
2024-06-25 09:36:00,23710.5,23712.3,23702.85,23708.05,21875,4877150
2024-06-25 09:37:00,23707.1,23709.1,23706.0,23706.0,7800,4877150
2024-06-25 09:38:00,23706.0,23715.05,23706.0,23713.0,15150,4877150
2024-06-25 09:39:00,23712.8,23714.95,23701.3,23702.55,5850,4910100
2024-06-25 09:40:00,23702.55,23707.15,23701.3,23701.5,12975,4910100
2024-06-25 09:41:00,23701.2,23711.0,23701.1,23711.0,14200,4910100
2024-06-25 09:42:00,23711.0,23714.35,23707.0,23714.35,3075,4930150
2024-06-25 09:43:00,23714.0,23718.0,23710.0,23716.0,11450,4930150
2024-06-25 09:44:00,23716.0,23725.0,23715.65,23722.05,13350,4930150
2024-06-25 09:45:00,23725.0,23725.0,23720.05,23723.95,24825,4968150
2024-06-25 09:46:00,23723.95,23727.1,23718.55,23727.1,8675,4968150
2024-06-25 09:47:00,23727.7,23740.0,23726.0,23740.0,19850,4968150
2024-06-25 09:48:00,23740.0,23745.7,23738.45,23738.45,27125,4998050
2024-06-25 09:49:00,23742.0,23749.0,23738.95,23749.0,23775,4998050
2024-06-25 09:50:00,23749.0,23750.0,23737.85,23743.45,52525,4998050
2024-06-25 09:51:00,23741.5,23745.05,23731.55,23732.6,18050,5045725
2024-06-25 09:52:00,23737.9,23740.0,23730.4,23733.9,26600,5045725
2024-06-25 09:53:00,23729.55,23736.25,23725.1,23729.7,27625,5045725
2024-06-25 09:54:00,23729.65,23730.0,23716.0,23721.55,16225,5060550
2024-06-25 09:55:00,23724.45,23726.9,23716.0,23717.6,24800,5060550
2024-06-25 09:56:00,23717.15,23726.0,23715.85,23726.0,17975,5060550
