Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
NIFTY-II.NFO,20/03/2025,09:15:01,23208.75,23198.3,300,23210.85,150,150,2344050
NIFTY-II.NFO,20/03/2025,09:15:01,23210.85,23198.3,300,23210.85,150,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:01,23210.85,23198.3,300,23210.85,150,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:01,23208.75,23198.3,300,23210.85,150,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:03,23204.95,23194.15,300,23205,75,5925,2344050
NIFTY-II.NFO,20/03/2025,09:15:03,23224.15,23194.15,300,23205,75,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:03,23190.9,23194.15,300,23205,75,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:04,23191.95,23190,75,23197.85,375,1275,2344050
NIFTY-II.NFO,20/03/2025,09:15:04,23190.7,23190,75,23197.85,375,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:06,23182.55,23186.3,750,23197.65,300,600,2344050
NIFTY-II.NFO,20/03/2025,09:15:06,23182.55,23186.3,750,23197.65,300,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:07,23190.75,23191.05,75,23199.55,300,300,2344050
NIFTY-II.NFO,20/03/2025,09:15:09,23190,23185.65,75,23191.85,300,825,2344050
NIFTY-II.NFO,20/03/2025,09:15:10,23184.2,23177.7,75,23186.6,375,675,2344050
NIFTY-II.NFO,20/03/2025,09:15:10,23180.8,23177.7,75,23186.6,375,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:12,23184.45,23178.8,300,23187.1,300,825,2344050
NIFTY-II.NFO,20/03/2025,09:15:12,23178.15,23178.8,300,23187.1,300,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:13,23184.5,23178.85,75,23184.75,300,300,2344050
NIFTY-II.NFO,20/03/2025,09:15:13,23172.8,23178.85,75,23184.75,300,0,2344050
NIFTY-II.NFO,20/03/2025,09:15:15,23185.9,23182.55,300,23185.9,675,525,2344050
NIFTY-II.NFO,20/03/2025,09:15:17,23184.4,23182.85,300,23185.9,150,675,2344050
NIFTY-II.NFO,20/03/2025,09:15:18,23185,23185.2,75,23188.4,75,600,2344050
NIFTY-II.NFO,20/03/2025,09:15:20,23192.95,23189.75,150,23192.95,300,1725,2344050
NIFTY-II.NFO,20/03/2025,09:15:21,23194.15,23190.6,600,23194.05,75,375,2343600
