datetime,o,h,l,c,v,oi
2024-10-28 09:15:00,51566.05,51839.5,51566.05,51792.0,2340,188790
2024-10-28 09:16:00,51805.05,51830.0,51795.85,51825.75,930,188790
2024-10-28 09:17:00,51813.0,51815.0,51779.3,51800.0,750,188790
2024-10-28 09:18:00,51800.0,51815.9,51777.85,51805.85,1080,187635
2024-10-28 09:19:00,51810.0,51900.0,51810.0,51900.0,1290,187635
2024-10-28 09:20:00,51900.0,51950.0,51894.75,51915.1,1920,187635
2024-10-28 09:21:00,51920.15,51946.05,51861.2,51864.45,615,187200
2024-10-28 09:22:00,51872.8,51969.0,51872.35,51969.0,1440,187200
2024-10-28 09:23:00,51963.3,51966.05,51936.85,51948.4,645,187200
2024-10-28 09:24:00,51948.4,52001.0,51928.75,51996.15,1875,186120
2024-10-28 09:25:00,52000.0,52016.7,51976.0,51979.6,900,186120
2024-10-28 09:26:00,51980.0,51980.0,51926.0,51930.8,540,186120
2024-10-28 09:27:00,51939.05,51986.85,51935.55,51954.35,555,185475
2024-10-28 09:28:00,51954.35,51963.5,51942.15,51963.5,315,185475
2024-10-28 09:29:00,51963.5,51963.5,51926.5,51938.6,300,185475
2024-10-28 09:30:00,51938.6,51955.0,51876.4,51876.4,510,185325
2024-10-28 09:31:00,51861.0,51876.4,51854.1,51871.95,360,185325
2024-10-28 09:32:00,51863.0,51950.0,51862.0,51948.15,900,185325
2024-10-28 09:33:00,51948.15,51949.85,51905.6,51905.6,1245,185295
2024-10-28 09:34:00,51905.6,51907.2,51886.7,51886.7,285,185295
2024-10-28 09:35:00,51886.7,51920.0,51886.25,51920.0,240,185295
2024-10-28 09:36:00,51920.0,51920.0,51887.1,51887.1,60,185265
2024-10-28 09:37:00,51887.1,51902.3,51887.1,51891.45,270,185265
2024-10-28 09:38:00,51891.45,51900.0,51849.9,51876.65,375,185265
2024-10-28 09:39:00,51871.25,51889.65,51852.7,51867.65,180,184965
2024-10-28 09:40:00,51867.65,51870.0,51845.75,51845.75,390,184965
2024-10-28 09:41:00,51845.75,51845.75,51780.0,51780.0,255,184965
2024-10-28 09:42:00,51780.0,51788.55,51764.8,51764.8,270,184965
2024-10-28 09:43:00,51764.8,51795.2,51764.8,51795.2,360,184905
2024-10-28 09:44:00,51795.2,51814.0,51795.2,51814.0,240,184905
2024-10-28 09:45:00,51814.0,51814.0,51757.45,51776.25,465,184905
2024-10-28 09:46:00,51776.25,51936.75,51776.25,51936.75,930,184875
2024-10-28 09:47:00,51936.75,52025.0,51936.75,51985.0,3090,184875
2024-10-28 09:48:00,51989.75,51989.75,51968.65,51975.0,195,184875
2024-10-28 09:49:00,51975.0,51975.0,51886.25,51886.25,450,183495
2024-10-28 09:50:00,51905.1,51944.0,51890.0,51924.8,585,183495
2024-10-28 09:51:00,51924.8,51949.95,51916.5,51921.15,210,183630
2024-10-28 09:52:00,51921.15,51990.0,51921.15,51976.15,390,183630
2024-10-28 09:53:00,51976.15,51995.5,51976.15,51992.95,435,183630
2024-10-28 09:54:00,51992.95,52040.75,51979.95,52040.0,1110,183630
2024-10-28 09:55:00,52040.0,52076.4,52033.2,52070.0,1410,183315
2024-10-28 09:56:00,52070.0,52076.65,52059.8,52071.7,630,183315
2024-10-28 09:57:00,52071.7,52071.7,52021.9,52050.0,675,183315
2024-10-28 09:58:00,52050.0,52090.9,52050.0,52070.0,1140,182550
2024-10-28 09:59:00,52070.0,52070.0,52051.45,52070.0,375,182550
