datetime,o,h,l,c,v,oi
2024-06-18 09:15:00,50700.0,50700.0,50655.65,50690.0,1200,84735
2024-06-18 09:16:00,50690.0,50700.0,50676.55,50700.0,660,84735
2024-06-18 09:17:00,50700.0,50700.0,50690.05,50695.8,735,84735
2024-06-18 09:18:00,50695.8,50695.8,50643.55,50643.55,165,84465
2024-06-18 09:19:00,50640.0,50643.55,50621.55,50643.55,135,84465
2024-06-18 09:20:00,50643.55,50643.55,50631.0,50643.55,120,84465
2024-06-18 09:21:00,50643.55,50649.95,50643.55,50643.55,210,84450
2024-06-18 09:22:00,50643.55,50643.55,50560.05,50582.5,435,84450
2024-06-18 09:23:00,50582.5,50584.25,50550.0,50550.0,435,84450
2024-06-18 09:24:00,50550.0,50579.95,50533.6,50565.0,630,84405
2024-06-18 09:25:00,50565.0,50604.25,50563.65,50563.65,555,84405
2024-06-18 09:26:00,50563.65,50573.65,50530.0,50530.0,435,84405
2024-06-18 09:27:00,50530.0,50565.85,50530.0,50565.85,420,84690
2024-06-18 09:28:00,50565.85,50565.85,50520.0,50520.0,165,84690
2024-06-18 09:29:00,50520.0,50520.0,50520.0,50520.0,180,84690
2024-06-18 09:30:00,50520.0,50616.45,50520.0,50547.35,210,84570
2024-06-18 09:31:00,50547.35,50626.15,50547.35,50626.15,195,84570
2024-06-18 09:32:00,50626.15,50626.15,50620.0,50620.0,120,84570
2024-06-18 09:33:00,50630.0,50682.55,50630.0,50682.55,720,84915
2024-06-18 09:34:00,50688.0,50690.0,50650.0,50650.0,255,84915
2024-06-18 09:35:00,50650.0,50680.0,50650.0,50680.0,120,84915
2024-06-18 09:36:00,50680.0,50680.0,50637.3,50637.3,150,85005
2024-06-18 09:37:00,50637.3,50650.0,50637.3,50640.1,45,85005
2024-06-18 09:38:00,50640.1,50640.5,50600.3,50600.3,105,85005
2024-06-18 09:39:00,50600.3,50600.3,50600.3,50600.3,0,85005
2024-06-18 09:40:00,50650.0,50650.0,50631.0,50631.0,75,85125
2024-06-18 09:41:00,50631.0,50631.0,50616.5,50616.5,15,85125
2024-06-18 09:42:00,50616.5,50699.9,50616.5,50679.15,450,85200
2024-06-18 09:43:00,50679.15,50690.9,50675.2,50675.2,60,85200
2024-06-18 09:44:00,50675.2,50689.95,50671.9,50671.9,75,85200
2024-06-18 09:45:00,50671.9,50686.0,50671.9,50683.25,60,85455
