datetime,o,h,l,c,v,oi
2025-01-02 09:15:00,52190.8,52190.8,52190.8,52190.8,30,35820
2025-01-02 09:16:00,52190.8,52210.25,52190.8,52210.25,30,35790
2025-01-02 09:17:00,52210.25,52210.25,52210.25,52210.25,0,35790
2025-01-02 09:18:00,52210.25,52210.25,52201.25,52201.25,120,35850
2025-01-02 09:19:00,52201.25,52201.25,52160.3,52160.3,90,35850
2025-01-02 09:20:00,52160.3,52160.3,52100.0,52141.3,450,35850
2025-01-02 09:21:00,52100.0,52151.0,52100.0,52151.0,90,35550
2025-01-02 09:22:00,52151.0,52151.0,52151.0,52151.0,30,35550
2025-01-02 09:23:00,52151.0,52151.0,52113.5,52113.5,300,35550
2025-01-02 09:24:00,52113.5,52150.95,52113.5,52150.95,30,35550
2025-01-02 09:25:00,52150.95,52150.95,52122.15,52122.15,30,35580
2025-01-02 09:26:00,52122.15,52141.35,52122.15,52141.35,90,35580
2025-01-02 09:27:00,52141.35,52141.35,52100.0,52100.0,120,35580
2025-01-02 09:28:00,52100.0,52125.65,52100.0,52125.0,90,35550
2025-01-02 09:29:00,52125.0,52125.0,52100.0,52100.0,120,35550
2025-01-02 09:30:00,52100.0,52100.0,52051.0,52051.0,210,35550
2025-01-02 09:31:00,52051.0,52098.1,52051.0,52098.1,120,35430
2025-01-02 09:32:00,52098.1,52098.1,52098.1,52098.1,0,35430
2025-01-02 09:33:00,52098.1,52132.95,52098.1,52132.95,60,35430
2025-01-02 09:34:00,52132.95,52141.0,52132.95,52141.0,30,35430
2025-01-02 09:35:00,52141.0,52141.0,52141.0,52141.0,0,35430
2025-01-02 09:36:00,52141.0,52155.65,52141.0,52155.65,330,35430
2025-01-02 09:37:00,52155.65,52180.6,52155.65,52167.6,450,35610
2025-01-02 09:38:00,52167.6,52167.6,52167.6,52167.6,0,35610
2025-01-02 09:39:00,52167.6,52167.6,52167.6,52167.6,0,35610
2025-01-02 09:40:00,52167.6,52199.05,52167.6,52199.05,60,35520
2025-01-02 09:41:00,52199.05,52200.0,52199.05,52200.0,120,35520
2025-01-02 09:42:00,52200.0,52200.0,52200.0,52200.0,0,35520
2025-01-02 09:43:00,52200.0,52238.4,52200.0,52229.0,60,35580
2025-01-02 09:44:00,52229.0,52229.0,52229.0,52229.0,0,35580
2025-01-02 09:45:00,52229.0,52229.0,52229.0,52229.0,0,35580
2025-01-02 09:46:00,52229.0,52229.0,52229.0,52229.0,0,35580
2025-01-02 09:47:00,52229.0,52229.0,52229.0,52229.0,0,35580
2025-01-02 09:48:00,52229.0,52229.0,52155.0,52155.0,30,35550
2025-01-02 09:49:00,52155.0,52155.0,52124.9,52132.0,240,35550
2025-01-02 09:50:00,52132.0,52132.0,52115.05,52115.05,60,35550
2025-01-02 09:51:00,52115.05,52148.45,52115.05,52115.8,120,35670
2025-01-02 09:52:00,52115.8,52115.8,52088.2,52088.2,270,35670
2025-01-02 09:53:00,52088.2,52113.6,52088.2,52113.6,30,35670
2025-01-02 09:54:00,52113.6,52113.6,52113.6,52113.6,0,35670
2025-01-02 09:55:00,52113.6,52155.0,52113.6,52155.0,120,35820
2025-01-02 09:56:00,52155.0,52155.0,52155.0,52155.0,0,35820
2025-01-02 09:57:00,52155.0,52155.0,52155.0,52155.0,0,35820
2025-01-02 09:58:00,52155.0,52155.0,52155.0,52155.0,0,35820
2025-01-02 09:59:00,52155.0,52155.0,52150.0,52150.0,30,35880
2025-01-02 10:00:00,52150.0,52150.0,52150.0,52150.0,0,35880
2025-01-02 10:01:00,52150.0,52150.0,52150.0,52150.0,30,35880
2025-01-02 10:02:00,52150.0,52150.0,52150.0,52150.0,0,35880
2025-01-02 10:03:00,52150.0,52150.0,52150.0,52150.0,0,35880
2025-01-02 10:04:00,52150.0,52150.0,52150.0,52150.0,0,35880
2025-01-02 10:05:00,52150.0,52150.0,52150.0,52150.0,0,35880
2025-01-02 10:06:00,52150.0,52205.8,52150.0,52205.8,30,35910
2025-01-02 10:07:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:08:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:09:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:10:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:11:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:12:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:13:00,52205.8,52205.8,52205.8,52205.8,0,35910
2025-01-02 10:14:00,52205.8,52205.8,52110.0,52110.0,480,35910
2025-01-02 10:15:00,52110.0,52110.0,52110.0,52110.0,120,35910
2025-01-02 10:16:00,52110.0,52110.0,52110.0,52110.0,0,35910
2025-01-02 10:17:00,52110.0,52110.0,52110.0,52110.0,0,35910
2025-01-02 10:18:00,52110.0,52168.2,52110.0,52168.2,30,36150
2025-01-02 10:19:00,52168.2,52168.2,52168.2,52168.2,0,36150
2025-01-02 10:20:00,52168.2,52205.0,52168.2,52205.0,30,36150
2025-01-02 10:21:00,52205.0,52205.0,52205.0,52205.0,0,36150
2025-01-02 10:22:00,52205.0,52205.0,52205.0,52205.0,0,36150
2025-01-02 10:23:00,52205.0,52205.0,52205.0,52205.0,0,36150
2025-01-02 10:24:00,52205.0,52231.0,52205.0,52231.0,600,36150
2025-01-02 10:25:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:26:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:27:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:28:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:29:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:30:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:31:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:32:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:33:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:34:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:35:00,52231.0,52231.0,52231.0,52231.0,0,36150
2025-01-02 10:36:00,52231.0,52231.0,52200.0,52200.0,30,36630
2025-01-02 10:37:00,52200.0,52200.0,52200.0,52200.0,0,36630
2025-01-02 10:38:00,52200.0,52200.0,52200.0,52200.0,0,36630
2025-01-02 10:39:00,52200.0,52200.0,52173.3,52173.4,180,36690
2025-01-02 10:40:00,52173.4,52173.4,52173.3,52173.3,30,36690
2025-01-02 10:41:00,52173.3,52173.3,52173.3,52173.3,0,36690
2025-01-02 10:42:00,52173.3,52173.3,52173.3,52173.3,0,36690
2025-01-02 10:43:00,52173.3,52173.3,52173.3,52173.3,0,36690
2025-01-02 10:44:00,52173.3,52173.3,52173.3,52173.3,0,36690
2025-01-02 10:45:00,52173.3,52199.2,52173.3,52199.2,180,36840
2025-01-02 10:46:00,52199.2,52199.2,52199.2,52199.2,0,36840
2025-01-02 10:47:00,52199.2,52199.2,52162.75,52162.75,510,36840
2025-01-02 10:48:00,52162.75,52162.75,52162.75,52162.75,0,36840
2025-01-02 10:49:00,52162.75,52231.0,52162.75,52207.1,360,37170
2025-01-02 10:50:00,52207.1,52207.1,52207.1,52207.1,0,37170
2025-01-02 10:51:00,52207.1,52240.15,52207.1,52240.15,30,37170
